nodeId,timestamp,cpu_wio,mem_free,Missed Buffers_P1,cpu_user,bytes_out,proc_run,bytes_in,pkts_out
node-115,2024-01-01 00:28:30,0.0642,3880878.1726,0.0,1.0043,126505.3979,10.0383,6285453.3425,951.0283
node-116,2024-01-01 00:28:30,0.031,2936374.9582,0.3628,1.1399,111710.6496,6.9067,6173651.4988,957.3814
node-039,2024-01-01 00:33:15,0.0826,3878861.1902,0.1176,0.7079,124839.5126,8.0273,6318151.2626,967.6822
node-045,2024-01-01 00:33:15,0.0,2859564.6976,0.0344,2.999,132529.9557,7.9401,6241975.4691,961.2843
node-082,2024-01-01 00:33:15,0.0,1705006.5477,0.0,0.2002,139281.7502,3.9802,6349514.1482,920.6812
node-089,2024-01-01 00:33:15,0.0719,3362723.2093,0.0,1.3722,74477.0153,9.947,6101273.5562,935.2486
node-102,2024-01-01 00:33:15,0.1179,3903473.7134,0.0,1.0846,123462.1727,9.094,6113800.3218,951.1098
node-113,2024-01-01 00:33:15,0.2918,3173743.8191,0.6013,0.9933,129901.1504,11.8909,6135742.6054,948.3929
node-115,2024-01-01 00:33:15,0.1026,3537387.0549,0.1946,0.7039,131457.0621,8.1937,6287708.1981,956.0468
node-116,2024-01-01 00:33:15,0.1297,3104113.3728,0.302,0.7776,123166.8952,15.9818,6264071.884,956.447
node-019,2024-01-01 00:38:00,0.0,0.0,0.0,0.9091,0.0,0.009,6270280.4934,971.2923
node-039,2024-01-01 00:38:00,0.0838,3875173.7831,0.0,0.6975,108542.0361,7.0486,6276392.8334,951.0376
node-045,2024-01-01 00:38:00,0.0862,3182224.0854,0.5341,1.2262,129015.1411,11.9147,6285138.5775,938.5909
node-082,2024-01-01 00:38:00,0.0,1920542.9115,0.0,0.103,88037.9836,4.0908,6363841.885,920.2994
node-089,2024-01-01 00:38:00,0.0878,3931963.1427,0.0,1.31,145863.7914,7.9665,6214867.7155,964.6051
node-102,2024-01-01 00:38:00,0.1022,3587031.8729,0.1195,0.9021,125334.4519,9.012,6178404.4894,956.7477
node-113,2024-01-01 00:38:00,0.1358,3737837.5503,0.0,1.0686,120921.8635,10.6246,6294695.6202,944.7914
node-115,2024-01-01 00:38:00,0.2165,3638601.8017,0.8231,6.2757,118316.399,8.9911,6243209.6,940.7907
node-116,2024-01-01 00:38:00,0.1141,3324009.5727,0.0,0.9037,128721.8444,8.8832,6261536.6783,946.8375
node-019,2024-01-01 00:42:45,0.1065,3633239.1511,0.0526,1.3764,110285.3604,8.999,6270327.9155,966.9202
node-039,2024-01-01 00:42:45,0.1593,3599789.108,0.1471,0.8353,137882.9703,8.086,6234060.0383,950.1664
node-045,2024-01-01 00:42:45,0.0924,3341926.5981,0.4771,2.025,131884.0993,7.0359,6193982.7325,966.8126
node-082,2024-01-01 00:42:45,0.0,1802830.6757,0.2795,0.1056,110881.087,3.0609,6119512.7956,881.1894
node-089,2024-01-01 00:42:45,0.089,3794858.0726,0.2473,1.3099,98580.7557,8.9774,6224557.7726,951.4401
node-102,2024-01-01 00:42:45,0.0848,4020237.7783,0.0,0.9887,117475.1154,8.9662,6243087.31,940.8015
node-113,2024-01-01 00:42:45,0.1075,3283903.8041,0.0,1.0832,136344.9403,11.1078,6272696.5434,954.6903
node-115,2024-01-01 00:42:45,0.1156,3848446.4634,0.3525,0.9206,129219.0704,7.2252,6196169.1304,944.5237
node-116,2024-01-01 00:42:45,0.0794,3449198.408,0.0,1.0596,122979.2034,11.0792,6195033.8965,955.1131
node-019,2024-01-01 00:47:30,0.1265,3017349.6373,0.0,0.7922,127392.321,8.1034,6190024.9748,955.8546
node-030,2024-01-01 00:47:30,0.0186,2801361.9373,0.3229,0.7209,0.0,6.9958,6293367.0703,962.3153
node-039,2024-01-01 00:47:30,0.098,3552654.5705,1.0428,0.7326,130158.8565,7.7574,6229378.7292,933.364
node-045,2024-01-01 00:47:30,0.1037,3269883.3677,0.0,1.1051,101416.7067,8.0509,6175616.8606,957.381
node-082,2024-01-01 00:47:30,0.0027,2273277.0081,0.0,0.211,130470.5531,3.9646,6196814.6083,893.6943
node-089,2024-01-01 00:47:30,0.1048,3758449.1334,0.6464,1.4994,127847.7884,11.007,6284787.9493,945.4767
node-102,2024-01-01 00:47:30,0.0785,3654134.6916,0.0,0.7137,120338.792,6.0143,6175415.9876,961.5883
node-113,2024-01-01 00:47:30,0.1219,3374158.3397,0.0645,1.0978,102613.3838,7.0101,6228862.2368,958.8516
node-115,2024-01-01 00:47:30,0.1029,4058971.4548,0.4998,0.8989,122106.0723,9.0183,6370033.534,960.7394
node-116,2024-01-01 00:47:30,0.0931,3109205.4697,0.0,0.9092,119265.7719,10.0246,6307476.3957,978.2831
node-019,2024-01-01 00:52:15,0.1031,3118032.4693,0.0,0.9924,125545.6515,8.955,6192653.3957,956.8329
node-030,2024-01-01 00:52:15,0.0814,3280018.2142,0.1889,0.7011,132492.2926,5.0423,6223329.8426,961.3721
node-039,2024-01-01 00:52:15,0.077,3553107.9426,0.0,0.5934,128177.7256,9.0017,6381438.1062,960.4016
node-040,2024-01-01 00:52:15,0.0246,1063604.264,0.0,0.1933,161142.7045,3.919,6187399.9109,888.0804
node-045,2024-01-01 00:52:15,0.097,3463017.8376,0.3597,1.1253,113916.731,6.5262,6228415.0615,961.2613
node-082,2024-01-01 00:52:15,0.0,1837852.8672,0.0731,0.1003,124308.0638,4.002,6284885.6102,894.038
node-089,2024-01-01 00:52:15,0.1277,3737101.8916,0.0737,1.4021,128065.7596,8.9612,6151982.6934,937.9348
node-102,2024-01-01 00:52:15,0.1339,3762789.8306,0.5768,0.9162,110652.987,9.1232,6290457.8835,973.3256
node-113,2024-01-01 00:52:15,0.2023,3215179.2906,0.8856,1.1755,123247.8227,10.9688,6238697.3847,943.2564
node-115,2024-01-01 00:52:15,0.1258,3674210.8006,0.1803,0.8124,118185.0844,6.0293,6189412.7834,933.3389
node-116,2024-01-01 00:52:15,0.0936,3180692.3947,0.2625,0.9898,128806.0804,9.0376,6221138.6751,954.0951
node-019,2024-01-01 00:57:00,0.0934,3770369.5174,0.0,1.0022,135346.2226,8.7718,6257139.9435,974.3662
node-030,2024-01-01 00:57:00,0.0992,2943989.765,0.0,0.782,130226.0949,7.9756,6187106.457,966.5253
node-039,2024-01-01 00:57:00,0.0973,3720184.4195,0.3714,0.7019,119550.185,7.7758,6277285.5923,949.6095
node-040,2024-01-01 00:57:00,0.0,875453.3462,0.2149,0.2011,151331.9973,3.9924,6470015.5592,912.3995
node-045,2024-01-01 00:57:00,0.1015,3083287.7793,0.2795,1.0881,118213.4351,9.007,6365102.7106,966.1054
node-082,2024-01-01 00:57:00,0.0,1902324.616,0.0,0.2217,108241.4543,3.0234,6293141.8225,900.4305
node-089,2024-01-01 00:57:00,0.1057,3237182.3873,0.0,1.4947,113878.962,8.0813,6296631.1838,950.5481
node-102,2024-01-01 00:57:00,0.085,3390923.0902,0.0,0.8819,135485.8944,8.186,6273982.4384,970.3504
node-113,2024-01-01 00:57:00,0.2236,3377835.4186,0.0,1.0252,133069.7868,9.1339,6263773.7657,956.835
node-115,2024-01-01 00:57:00,0.1108,3706047.0599,0.2529,0.8956,128103.6025,8.5221,6275721.4254,952.0165
node-116,2024-01-01 00:57:00,0.1108,3454991.0802,0.558,1.061,146240.4418,9.9814,6231004.6101,953.5708
node-019,2024-01-01 01:01:45,0.0852,3949518.778,0.7111,0.8193,144315.9587,6.8905,6102611.4418,976.9684
node-030,2024-01-01 01:01:45,0.0225,3849068.5708,0.2607,0.7935,112630.8115,9.4258,6272486.5696,968.7477
node-039,2024-01-01 01:01:45,0.1954,3795192.115,0.4228,0.8016,117105.2647,8.0272,6327072.4592,938.0474
node-040,2024-01-01 01:01:45,0.009,911951.1484,0.0,0.1747,146260.1991,2.9222,6221651.5555,916.1458
node-045,2024-01-01 01:01:45,0.0919,2850202.5996,0.0,0.8972,127660.9552,10.1057,6243218.0259,954.3472
node-068,2024-01-01 01:01:45,0.1168,3552092.3683,0.3187,0.9741,0.0,7.9326,6179590.3563,948.8804
node-082,2024-01-01 01:01:45,0.0,1799505.3221,0.4195,0.1261,120979.4476,3.0621,6343448.0493,913.4723
node-089,2024-01-01 01:01:45,0.2777,3701811.479,0.0298,1.5826,98799.1137,11.1114,6278126.4057,957.3272
node-102,2024-01-01 01:01:45,0.0858,3971913.7129,0.0,1.0469,147524.7853,5.9616,6283411.3533,957.2208
node-113,2024-01-01 01:01:45,0.1005,3179921.473,0.0,1.0987,89620.0554,9.939,6169122.1559,962.5549
node-115,2024-01-01 01:01:45,0.0795,3686884.892,0.1327,1.0523,118981.2334,7.0026,6255139.0035,948.1104
node-116,2024-01-01 01:01:45,0.0745,3215050.4748,0.0,0.9016,144434.006,6.0702,6148407.7645,960.9004
node-019,2024-01-01 01:06:30,0.0962,3917297.9832,0.6416,1.0181,90523.0574,9.9559,6296631.4779,958.3762
node-030,2024-01-01 01:06:30,0.0754,3511974.0062,0.6414,0.7943,111857.4932,6.9179,6194577.5531,981.3803
node-039,2024-01-01 01:06:30,0.103,4406563.3275,0.0,0.5869,116678.4208,6.9202,6193488.5313,964.5763
node-040,2024-01-01 01:06:30,0.0,885597.2682,0.0,0.2015,169826.3854,2.0828,6201972.2003,900.9316
node-045,2024-01-01 01:06:30,0.1038,3468695.5183,0.3994,0.7986,144669.1678,9.9448,6198736.3362,945.3672
node-068,2024-01-01 01:06:30,0.1315,4167471.9218,0.0,1.0122,141307.0264,6.1283,6261231.2978,934.7691
node-082,2024-01-01 01:06:30,0.0041,1565197.712,0.3494,0.2163,106069.4472,5.1755,6243161.5372,876.3258
node-089,2024-01-01 01:06:30,0.0,3520175.864,0.0,1.3391,108456.2326,8.0862,6170126.0643,943.0062
node-102,2024-01-01 01:06:30,0.1907,4036611.3149,0.0,0.8066,127633.9379,9.0438,6275091.4911,953.4441
node-113,2024-01-01 01:06:30,0.1015,3796987.1576,0.4324,1.1031,121173.3529,7.8755,6326150.6642,945.396
node-115,2024-01-01 01:06:30,0.0883,3812234.9643,0.0,0.9746,121301.1946,7.0587,6324240.5357,943.2505
node-116,2024-01-01 01:06:30,0.1423,2769558.4467,0.2913,4.6678,113368.8716,12.7991,6183789.3714,949.5566
node-119,2024-01-01 01:06:30,0.0085,3394758.2568,0.0,1.5858,102425.535,5.9898,6268006.2909,935.8857
node-019,2024-01-01 01:11:15,0.1203,3366814.996,0.7454,6.9589,115176.1509,14.1067,6322229.088,952.0376
node-030,2024-01-01 01:11:15,0.2358,3507437.4398,0.2548,1.3363,118647.2792,10.957,6211126.6303,956.1782
node-039,2024-01-01 01:11:15,0.289,4139862.5782,0.0,1.301,137284.3735,11.04,6369549.6778,969.1594
node-040,2024-01-01 01:11:15,0.0,1121887.1762,0.0,0.2071,173417.8442,5.0411,6212890.7114,919.2316
node-045,2024-01-01 01:11:15,0.0911,2589222.6931,0.0,0.7923,117471.7168,7.0135,6226409.1848,938.4092
node-068,2024-01-01 01:11:15,0.0984,3729575.4169,0.095,1.178,144980.2666,9.0471,6246242.2318,962.9271
node-082,2024-01-01 01:11:15,0.0,1832110.7884,0.0,0.094,138362.8521,3.1514,6255670.4766,902.2531
node-089,2024-01-01 01:11:15,0.0639,3698938.9506,0.0,1.438,105909.1132,7.9429,6197680.0676,941.5018
node-091,2024-01-01 01:11:15,0.1288,4025274.5564,0.0,0.9892,139477.3366,9.3122,6225416.6832,941.9346
node-102,2024-01-01 01:11:15,0.0901,3560213.552,0.0,0.8247,110482.6363,7.0939,6259715.1411,959.2618
node-113,2024-01-01 01:11:15,0.0973,3237497.5969,0.284,1.0144,118861.6499,8.014,6198294.8861,960.7264
node-115,2024-01-01 01:11:15,0.2053,3845788.3887,0.0216,0.911,125291.3759,9.9888,6097932.4536,935.6592
node-116,2024-01-01 01:11:15,0.2253,3073623.8584,0.0,1.0008,131208.3624,8.1392,6235019.7027,955.9074
node-119,2024-01-01 01:11:15,0.0754,3645432.8081,0.0,0.6959,96910.0902,8.1155,6205143.6137,943.4061
node-019,2024-01-01 01:16:00,0.1442,3994575.0886,0.0,1.0134,128308.2308,9.0686,6201631.9145,968.1887
node-030,2024-01-01 01:16:00,0.0978,4006952.8503,0.0,0.5863,124087.8234,6.9388,6292997.5382,965.1838
node-039,2024-01-01 01:16:00,0.0803,3891062.5729,0.584,0.9136,226426.8646,8.0176,6247683.935,944.9709
node-040,2024-01-01 01:16:00,0.0073,979959.105,0.0,0.1829,169755.1255,2.937,6257453.0644,903.6924
node-045,2024-01-01 01:16:00,0.0834,3222273.6064,0.0,1.0001,111034.3465,10.9501,6240194.9334,958.4104
node-068,2024-01-01 01:16:00,0.1131,3989011.6964,0.0,1.0106,113137.8614,8.0751,6242261.1024,950.4631
node-082,2024-01-01 01:16:00,0.0488,1648267.1515,0.792,0.1103,127394.9346,2.1184,6054344.1876,880.8381
node-089,2024-01-01 01:16:00,0.0938,3551673.773,0.0,1.3963,105349.0938,9.8814,6179362.2705,954.8189
node-091,2024-01-01 01:16:00,0.129,3760546.5359,0.0551,0.9484,107235.9627,8.1135,6211963.8431,956.0375
node-102,2024-01-01 01:16:00,0.0784,3835184.9275,0.0,0.8185,119293.6737,7.0412,6214518.6809,950.1344
node-113,2024-01-01 01:16:00,0.1057,3425383.8133,0.3719,0.9849,119447.4729,9.0773,6138220.4435,953.6723
node-115,2024-01-01 01:16:00,0.1816,3553362.1939,0.0,0.8965,127411.3854,6.8081,6231424.4504,939.3312
node-116,2024-01-01 01:16:00,0.0959,3576084.1928,0.0,0.8896,132410.9748,6.9555,6228056.9587,952.2103
node-119,2024-01-01 01:16:00,0.107,3444253.1685,0.1237,0.9007,117529.2124,6.1232,6212330.4117,929.4093
node-019,2024-01-01 01:20:45,0.1489,3677506.1283,0.3144,0.9088,119569.7484,11.0156,6160823.9301,945.7765
node-030,2024-01-01 01:20:45,0.1352,3318847.4484,0.5959,0.685,114790.2704,5.9774,6225201.359,962.5443
node-033,2024-01-01 01:20:45,0.1039,3307064.2132,0.0,0.8155,121045.2816,10.0734,6263418.5207,967.1055
node-039,2024-01-01 01:20:45,0.2079,3651262.2559,0.0,0.9058,109931.7189,9.1022,6172155.1631,953.2737
node-040,2024-01-01 01:20:45,0.0053,1420587.2584,0.0,0.2104,145998.911,4.977,6192900.2162,898.4989
node-045,2024-01-01 01:20:45,0.1009,3236809.0861,0.0,0.8986,82326.0729,8.097,6296929.2532,967.8828
node-068,2024-01-01 01:20:45,0.0879,3883699.4494,0.0,1.0919,125109.5929,9.9661,6209884.1883,955.4298
node-082,2024-01-01 01:20:45,0.0,1767355.638,0.235,0.2151,111815.6092,4.9124,6058772.3587,872.3424
node-089,2024-01-01 01:20:45,0.117,3636936.0205,0.3241,1.4292,127537.3041,11.0803,6144102.2534,953.0074
node-091,2024-01-01 01:20:45,0.1059,4551559.104,0.3295,1.1059,109554.3884,9.9791,6176116.216,936.3816
node-102,2024-01-01 01:20:45,0.1769,3613196.0097,0.1938,0.9022,109126.379,5.9716,6177573.3381,955.8652
node-113,2024-01-01 01:20:45,0.1026,3408214.4165,0.5571,0.7945,126827.5814,8.9238,6155112.812,942.092
node-115,2024-01-01 01:20:45,0.096,3896291.3161,0.2008,0.8819,108427.6408,7.0583,6235597.8921,937.8912
node-116,2024-01-01 01:20:45,0.1,3419353.8238,0.2583,1.3754,118405.4187,8.0337,6283837.652,956.9859
node-119,2024-01-01 01:20:45,0.2117,3245764.4815,0.2127,0.7919,118217.0449,6.0672,6197617.5612,942.3664
node-019,2024-01-01 01:25:30,0.1872,3813961.7001,0.2,1.0096,116696.2016,6.1116,6237424.8741,950.019
node-030,2024-01-01 01:25:30,0.0983,3225246.1591,0.0055,0.8087,144087.8181,6.0919,6224918.5707,954.1576
node-033,2024-01-01 01:25:30,0.0813,3119852.1405,0.0,0.8084,128263.0774,9.5549,6306926.8987,957.9644
node-039,2024-01-01 01:25:30,0.2044,3640429.0685,0.2794,0.8029,111120.5721,8.0592,6192450.1318,945.9924
node-040,2024-01-01 01:25:30,0.0009,1108735.3665,0.0,0.2018,139671.3144,4.0118,6101836.7173,904.8281
node-045,2024-01-01 01:25:30,0.0,2993935.4412,0.0,0.7853,109936.1562,16.8733,6288407.8259,929.049
node-068,2024-01-01 01:25:30,0.1044,3912250.6787,0.0,1.1998,128442.4025,7.998,6274796.3443,950.8248
node-082,2024-01-01 01:25:30,0.02,2145786.437,0.0,0.2124,129180.2302,2.9619,6029933.9442,890.9832
node-089,2024-01-01 01:25:30,0.1081,3493417.8005,0.0493,1.3421,132081.0357,7.9032,6312568.8885,956.9025
node-091,2024-01-01 01:25:30,0.1076,3669976.687,0.0,0.9094,99770.3884,7.8785,6276509.8288,943.1781
node-102,2024-01-01 01:25:30,0.1731,3283169.6595,0.0,0.6974,118562.6805,7.0864,6197567.8972,955.4321
node-113,2024-01-01 01:25:30,0.1156,3628355.6087,0.0,0.9072,121955.1609,7.0008,6260146.893,950.1794
node-115,2024-01-01 01:25:30,0.1065,3848908.5093,0.0069,0.8715,128128.7753,7.9889,6339673.5313,959.3425
node-116,2024-01-01 01:25:30,0.0921,3470469.7335,0.0,1.0836,117985.7338,10.4879,6301068.7239,972.9393
node-117,2024-01-01 01:25:30,0.0707,3876844.7177,0.0513,3.1905,134034.0477,11.0067,6188110.2051,948.2027
node-119,2024-01-01 01:25:30,0.0951,3698131.1208,0.0,1.0123,123398.8433,7.9791,6284435.1254,938.7735
node-019,2024-01-01 01:30:15,0.2247,3506934.1174,0.0,0.8954,131929.9171,10.1436,6209402.0623,981.2335
node-030,2024-01-01 01:30:15,0.1218,3333714.8936,0.1097,0.7103,131105.0619,8.1701,6277720.4591,943.8699
node-033,2024-01-01 01:30:15,0.0569,3689258.12,0.4317,1.1959,147201.9631,6.9418,6261083.3581,969.4971
node-036,2024-01-01 01:30:15,0.099,3612611.5108,0.3387,0.8888,141493.6457,5.8649,6159003.9513,940.9941
node-039,2024-01-01 01:30:15,0.103,3858124.7621,0.0,0.9126,114577.16,9.0282,6207333.5494,970.1363
node-040,2024-01-01 01:30:15,0.0,604913.3731,0.0281,0.1644,164389.5332,2.9454,6183317.8081,895.7839
node-045,2024-01-01 01:30:15,0.0742,2941616.1682,0.2944,0.7922,123910.1958,10.9882,6209855.4014,942.6515
node-068,2024-01-01 01:30:15,0.0945,3836625.0947,0.0,1.7409,140457.3622,17.0232,6235078.771,960.751
node-082,2024-01-01 01:30:15,0.0,1658203.7415,0.3401,0.1178,144475.3171,2.9299,6302085.2724,908.9611
node-089,2024-01-01 01:30:15,0.205,3456985.7091,0.3106,2.3129,116134.4901,10.0473,6215452.78,956.1623
node-091,2024-01-01 01:30:15,0.129,4040131.0258,0.0,0.8252,103752.8636,13.1389,6239261.6653,972.4221
node-102,2024-01-01 01:30:15,0.0024,4168355.4797,0.0,0.7989,112570.9259,8.8914,6219907.9912,946.9195
node-106,2024-01-01 01:30:15,0.1055,0.0,0.0,0.2886,0.0,3.1102,6143658.3081,875.9719
node-113,2024-01-01 01:30:15,0.0705,3820032.4464,0.0,1.2009,126033.7684,6.9742,6234361.8019,950.6264
node-115,2024-01-01 01:30:15,0.1026,3691550.1434,0.0,0.7136,102644.8666,8.0614,6292202.488,934.7319
node-116,2024-01-01 01:30:15,0.2145,3139565.3827,0.0,1.2738,129979.471,8.0096,6183528.2804,958.6505
node-117,2024-01-01 01:30:15,0.1938,4449148.6481,0.0,1.6976,119213.2439,10.9071,6240502.0764,951.2691
node-119,2024-01-01 01:30:15,0.0944,3623537.1385,0.0,0.8725,121195.3241,6.9964,6169214.281,941.3655
node-019,2024-01-01 01:35:00,0.2198,3518865.2652,0.0,0.9187,114892.0278,7.9863,6125474.5656,958.3931
node-030,2024-01-01 01:35:00,0.1123,3482021.1269,0.018,0.7978,132725.1329,8.0582,6140615.0875,958.4745
node-033,2024-01-01 01:35:00,0.1074,3556364.6542,0.0,0.8924,128517.0284,10.0326,6250284.1308,939.6171
node-036,2024-01-01 01:35:00,0.1197,3309707.3794,0.0,1.088,127933.8011,8.9401,6099091.9006,949.6103
node-039,2024-01-01 01:35:00,0.0074,4116704.9182,0.0,0.6065,118988.9188,6.8926,6246540.1513,958.6949
node-040,2024-01-01 01:35:00,0.0126,1055845.9574,0.0,0.2114,276618.543,4.066,6190008.7362,890.3753
node-045,2024-01-01 01:35:00,0.1735,3015996.7181,0.0,7.2096,114864.6069,8.3136,6172889.4723,963.3065
node-068,2024-01-01 01:35:00,0.1968,3548611.7379,0.1299,1.0814,121900.6515,9.4631,6205413.2902,961.7799
node-082,2024-01-01 01:35:00,0.0293,1903714.5373,0.4553,0.085,122936.5608,2.9304,6096186.7734,919.6702
node-089,2024-01-01 01:35:00,0.1139,3709958.3497,0.0,1.6047,135464.4754,10.9178,6141574.4777,927.4565
node-091,2024-01-01 01:35:00,0.2166,4355710.4368,0.3486,1.1036,97522.5503,7.8282,6209633.8001,936.2465
node-102,2024-01-01 01:35:00,0.1098,3882201.3442,0.4523,1.0054,85961.9745,7.0308,6075697.3031,951.7231
node-106,2024-01-01 01:35:00,0.0,1732528.0071,0.0,0.2071,107678.1149,3.9529,6138419.3587,915.2544
node-113,2024-01-01 01:35:00,0.1011,3414722.8573,0.0,0.9977,114853.6922,8.9925,6114482.3532,953.259
node-115,2024-01-01 01:35:00,0.1291,3723049.2657,0.4811,1.0054,113099.0064,11.1059,6164344.2211,928.7035
node-116,2024-01-01 01:35:00,0.1131,3796636.5599,0.4263,1.2712,123065.764,9.934,6116531.721,954.3854
node-117,2024-01-01 01:35:00,0.095,3814818.2359,0.0,1.1834,113190.9789,7.9675,6275601.7498,948.0401
node-119,2024-01-01 01:35:00,0.1439,3672969.0942,0.2254,1.1269,121573.6325,10.8658,6182828.233,947.6811
node-019,2024-01-01 01:39:45,0.1254,3336679.5978,1.1602,0.899,123309.9719,6.2251,6186655.7872,978.5373
node-030,2024-01-01 01:39:45,0.152,3534604.4215,0.0,0.87,131708.9793,9.0854,6109064.6819,952.1628
node-033,2024-01-01 01:39:45,0.1107,3016453.6712,0.0,0.9139,130394.2269,7.0375,6182247.8159,942.6102
node-036,2024-01-01 01:39:45,0.1012,3500554.2499,0.0,1.1085,126545.5889,10.0041,6314466.1976,945.6833
node-039,2024-01-01 01:39:45,0.083,3882722.5395,0.0,0.714,126981.7716,9.6264,6239843.1826,947.997
node-040,2024-01-01 01:39:45,0.007,1170096.3179,0.1553,0.072,132041.5519,3.0301,6342697.8321,891.7729
node-045,2024-01-01 01:39:45,0.1102,3564776.4859,0.1252,1.1028,84082.5063,6.8609,6060199.5247,955.446
node-068,2024-01-01 01:39:45,0.1051,3655856.676,0.0,0.8045,129373.3611,7.8759,6159153.4111,933.2883
node-078,2024-01-01 01:39:45,0.0989,3665951.5411,0.0,0.8979,81929.6295,8.9673,6070024.3191,956.8196
node-082,2024-01-01 01:39:45,0.0,1707575.0215,1.2294,0.2167,130343.5353,4.0871,6091802.704,927.8807
node-089,2024-01-01 01:39:45,0.2072,4042505.0081,0.5793,2.3666,128515.1846,7.9804,6194290.7737,943.4148
node-091,2024-01-01 01:39:45,0.1194,3992892.4719,0.0,0.8037,125557.417,13.9805,6155638.8753,935.2755
node-102,2024-01-01 01:39:45,0.0736,3882399.8691,0.1727,1.0199,107492.3463,10.6925,6057685.6063,955.8155
node-106,2024-01-01 01:39:45,0.0052,2352244.3022,0.2732,0.2156,131458.6636,3.1278,6120802.6402,930.6203
node-113,2024-01-01 01:39:45,0.1887,3570168.5112,0.0,1.0873,108972.151,8.8742,6201217.9248,955.6522
node-115,2024-01-01 01:39:45,0.278,3822127.4732,0.0,0.8815,120884.7568,6.9855,6149744.6675,941.7159
node-116,2024-01-01 01:39:45,0.0615,2968324.7194,0.0674,0.7146,133172.9097,12.9153,6118793.5876,936.3878
node-117,2024-01-01 01:39:45,0.0796,4059869.3302,0.377,1.2276,85355.2587,7.9816,6163340.2732,931.7675
node-118,2024-01-01 01:39:45,0.0803,3394755.9478,0.2528,0.9933,116689.6346,4.9938,6104292.1658,945.065
node-119,2024-01-01 01:39:45,0.4138,3263039.2431,0.0,0.8104,123391.7422,8.84,6156236.1873,937.028
node-019,2024-01-01 01:44:30,0.1062,3559191.9846,0.0,0.8062,126762.9255,9.0416,6186931.6865,963.9
