nodeId,timestamp,cpu_wio,mem_free,Missed Buffers_P1,cpu_user,bytes_out,proc_run,bytes_in,pkts_out
node-032,2024-01-01 19:24:00,0.0895,22312679.0202,0.0,0.7346,123262.1281,8.5163,6244520.7538,856.237
node-033,2024-01-01 19:24:00,0.1939,22512980.4327,0.0,0.79,104447.0277,6.6519,6454027.0192,835.7437
node-034,2024-01-01 19:24:00,0.0,22082381.1829,1.4462,0.0969,123178.6346,4.0591,6541006.5188,816.8034
node-035,2024-01-01 19:24:00,0.2124,24681234.5257,0.1677,0.6941,127615.6684,2.6985,6517796.7256,895.1069
node-036,2024-01-01 19:24:00,0.074,23386374.8198,0.0,0.5041,117873.0944,5.8668,6418568.1312,834.302
node-037,2024-01-01 19:24:00,0.05,22024242.3944,0.0,0.5443,87968.5273,7.9954,6233062.3075,860.8788
node-038,2024-01-01 19:24:00,0.1729,22830094.9814,0.0,0.802,47806.3129,2.9651,5932214.3369,871.0161
node-039,2024-01-01 19:24:00,0.1011,23683367.6602,0.0,0.6336,107527.4638,4.0204,6297262.4882,859.5407
node-040,2024-01-01 19:24:00,0.0,24078469.0106,0.3128,0.0929,118461.1604,1.9249,6117889.9133,783.6946
node-041,2024-01-01 19:24:00,0.1011,23834739.4667,0.9472,0.4839,72268.9638,4.0335,6020855.0667,886.9824
node-042,2024-01-01 19:24:00,0.4583,23281503.2252,1.0012,0.5993,13714.2183,1.9848,6262131.141,872.7446
node-043,2024-01-01 19:24:00,0.394,23840902.303,0.0,0.288,119653.949,6.93,6329321.0181,863.7124
node-044,2024-01-01 19:24:00,0.1875,23061652.7468,0.3484,0.8005,112814.3366,4.8867,6218153.1444,886.31
node-045,2024-01-01 19:24:00,0.7002,22632919.8973,1.0148,0.7982,96438.2935,2.9097,6356983.8876,808.5369
node-046,2024-01-01 19:24:00,0.1028,21813112.8833,0.0,0.4811,113808.3811,8.9663,6078147.3117,892.2322
node-047,2024-01-01 19:24:00,0.1028,22343681.7223,0.9514,4.8029,78000.7392,4.2611,6179004.024,762.6576
node-048,2024-01-01 19:24:00,0.4215,23394253.382,0.8553,0.2696,57088.8775,3.9721,6059918.5549,872.411
node-049,2024-01-01 19:24:00,0.4928,21789468.4366,0.6111,0.1016,94755.1459,3.6623,6175016.7817,786.7109
node-050,2024-01-01 19:24:00,0.017,22261549.588,0.0,0.1041,75795.4625,3.5051,6368599.9786,793.9903
node-051,2024-01-01 19:24:00,0.3177,22737370.2914,0.6257,1.276,152124.12,0.0187,6127812.1437,838.7306
node-052,2024-01-01 19:24:00,0.0935,22504925.569,0.0,0.7382,95637.4558,3.9731,6278537.3196,857.7698
node-053,2024-01-01 19:24:00,0.1343,22999630.3189,0.0,0.7483,91335.4647,10.9872,6285319.3796,852.397
node-054,2024-01-01 19:24:00,0.066,21459328.0222,0.0,1.2486,133630.5101,3.0326,6519105.3145,882.3147
node-055,2024-01-01 19:24:00,0.1326,23401410.6853,0.0,0.6071,119318.1433,4.109,6344939.5762,892.3582
node-056,2024-01-01 19:24:00,0.0215,22655106.1675,0.6329,0.5611,93350.315,6.9895,6079376.2431,893.003
node-057,2024-01-01 19:24:00,0.0691,20678988.885,0.0,0.8469,107457.6139,4.4633,6295966.5948,856.5574
node-058,2024-01-01 19:24:00,0.1746,23160843.6874,1.539,0.7282,156478.9729,4.7131,6292049.6913,894.0429
node-059,2024-01-01 19:24:00,0.1745,23504172.3067,0.0,0.6968,56119.8725,4.9892,6232785.3429,907.889
node-060,2024-01-01 19:24:00,0.0977,22821448.2544,0.6218,1.0007,97253.5454,2.0201,6335538.1003,877.6315
node-061,2024-01-01 19:24:00,0.1295,22393109.3808,0.0,0.6987,113084.2579,15.0526,6268690.089,871.1637
node-062,2024-01-01 19:24:00,3.69,23689684.5276,0.0,1.421,104783.2324,2.024,6221029.0375,909.4172
node-063,2024-01-01 19:24:00,0.1845,22209357.1087,0.0,0.9226,112529.2056,4.9881,6160579.2509,875.2099
node-064,2024-01-01 19:24:00,0.0083,22018896.6196,1.4099,1.0988,122588.0184,2.0478,6535641.2777,886.4484
node-065,2024-01-01 19:24:00,0.2535,23467523.4125,0.0,1.0836,21893.6701,2.5453,6428351.299,891.785
node-066,2024-01-01 19:24:00,0.1329,23917810.3288,0.1542,0.4849,38571.9148,5.1667,6087303.862,893.1823
node-067,2024-01-01 19:24:00,0.0875,21313446.509,0.9901,0.6694,113140.032,3.1026,5542470.5481,767.0562
node-068,2024-01-01 19:24:00,0.6985,23657857.3846,0.6364,0.6831,5894.4525,5.0215,6154872.8763,891.4978
node-069,2024-01-01 19:24:00,0.1185,10656403.846,14.0836,0.9311,113087.3288,2.0588,6398877.4384,771.3573
node-070,2024-01-01 19:24:00,0.686,23176227.4802,0.0,0.491,111577.4138,5.0339,5916103.1475,893.9586
node-071,2024-01-01 19:24:00,0.1837,22354518.8579,0.0,0.5009,106788.5449,5.9524,6395499.6737,862.8325
node-072,2024-01-01 19:24:00,0.2978,118821775.3275,0.0,0.1068,96348.658,4.0045,6112573.0977,847.4233
node-073,2024-01-01 19:24:00,0.3668,22610866.2407,0.8728,0.3633,112206.0626,4.162,5932575.4122,871.2564
node-074,2024-01-01 19:24:00,0.4419,22531448.3414,0.0,0.4892,124719.1869,3.9435,6237941.4708,840.1293
node-075,2024-01-01 19:24:00,0.0938,24286293.5597,0.0,0.4041,107287.8545,5.8834,6199214.6599,870.1117
node-076,2024-01-01 19:24:00,0.0185,23596919.404,0.1467,0.1072,23207.1747,0.3981,6389493.2842,748.4165
node-077,2024-01-01 19:24:00,0.0944,23130751.0751,0.0,0.7131,107642.4094,6.9328,6171690.0034,901.4261
node-078,2024-01-01 19:24:00,0.0986,23615460.0865,0.0246,0.5854,14528.98,3.0524,6370813.6681,873.1172
node-079,2024-01-01 19:24:00,3.676,23215620.6276,0.0,0.4931,114288.219,7.0377,5792653.6386,889.2294
node-080,2024-01-01 19:24:00,0.0,22268786.8984,0.301,0.6103,102019.4288,4.6727,6023969.6865,845.487
node-081,2024-01-01 19:24:00,0.2144,23318594.204,0.0,0.5547,146678.5729,1.9241,6443130.7734,875.4514
node-082,2024-01-01 19:24:00,0.0,21996767.3419,0.123,0.0978,102726.0379,4.0394,6346865.9655,793.4871
node-083,2024-01-01 19:24:00,0.583,23225958.5804,0.5688,0.6556,46165.5385,3.9627,6209093.9507,889.4818
node-084,2024-01-01 19:24:00,0.6994,23565722.8447,1.1487,1.0038,111160.2085,4.533,6376150.3488,865.6721
node-085,2024-01-01 19:24:00,0.0816,23801598.5402,0.7042,0.7006,4844.6257,2.0076,6041087.2971,896.1169
node-086,2024-01-01 19:24:00,0.4264,23338818.0694,0.6602,0.4958,118200.6114,6.0147,6138499.1135,876.4458
node-087,2024-01-01 19:24:00,0.1002,23137599.2623,0.8643,0.5084,89978.337,4.1592,6245351.757,872.4731
node-088,2024-01-01 19:24:00,0.3186,22581051.771,0.3109,0.5552,124126.3599,5.9662,6285644.5684,877.6341
node-089,2024-01-01 19:24:00,0.0978,22973484.2517,0.0,1.1716,117904.9469,5.0229,6544281.0441,878.651
node-090,2024-01-01 19:24:00,0.0858,23371107.6741,1.1067,0.8812,186543.767,1.0416,6485250.5838,889.2737
node-091,2024-01-01 19:24:00,0.1125,22750250.8957,1.5524,0.8008,106645.409,7.9139,6093329.8938,801.4709
node-092,2024-01-01 19:24:00,0.27,23181089.4019,0.2033,0.7953,115753.9935,4.1097,6541045.4545,872.7645
node-093,2024-01-01 19:24:00,0.6314,23738900.793,0.0,0.4197,100314.7802,7.323,6243979.3632,877.7597
node-094,2024-01-01 19:24:00,0.1188,23598033.2338,0.4163,0.8963,125720.3047,2.0436,6102235.9001,889.2759
node-095,2024-01-01 19:24:00,0.0831,23083483.3911,0.0,0.801,114855.7038,3.9522,6227051.5783,909.1186
node-096,2024-01-01 19:24:00,0.1415,23270128.3501,0.1282,0.9033,113089.5925,4.0412,6280534.6535,859.988
node-097,2024-01-01 19:24:00,0.1052,23239875.5623,0.484,0.5313,42777.5473,3.1722,6158692.2631,864.2377
node-098,2024-01-01 19:24:00,0.8025,22525488.4654,0.0,0.702,114784.1022,6.9675,6282026.0712,888.4487
node-099,2024-01-01 19:24:00,0.0985,22930041.8733,0.0,0.7159,116116.0418,3.6689,6203523.8495,875.6552
node-100,2024-01-01 19:24:00,1.4648,22645782.653,0.2264,0.4892,150814.8648,2.9515,5886735.8511,831.8293
node-101,2024-01-01 19:24:00,0.0988,21536093.5196,0.3375,0.1287,108006.835,2.8427,6217209.8565,751.7609
node-102,2024-01-01 19:24:00,0.7007,23551865.0641,0.6144,0.4978,46809.2697,3.423,6207644.0075,892.8477
node-103,2024-01-01 19:24:00,0.0028,22269256.7022,0.7589,0.2082,99389.1416,4.9205,6463010.2224,881.0475
node-104,2024-01-01 19:24:00,0.1089,23091485.1875,1.0626,0.6526,20690.5853,2.9542,6323669.2825,866.9885
node-105,2024-01-01 19:24:00,0.0,23344303.332,0.0,0.3,149652.9861,5.7042,6363433.0714,898.8088
node-106,2024-01-01 19:24:00,0.2079,22452505.2271,0.8376,0.2205,97149.2908,1.9215,6057569.3093,769.3779
node-107,2024-01-01 19:24:00,0.862,21989245.6182,0.2223,0.5792,122480.3352,3.004,6493777.8582,890.654
node-108,2024-01-01 19:24:00,0.0226,23905476.3628,0.0,0.8058,134077.0418,5.0035,6369177.8975,863.2839
node-109,2024-01-01 19:24:00,0.1009,23242501.3398,0.0,0.7289,101781.1078,4.0295,6266915.0843,858.3644
node-110,2024-01-01 19:24:00,0.1271,22543726.9116,0.784,0.4857,104193.9631,4.6856,5831385.006,801.9064
node-111,2024-01-01 19:24:00,0.1188,23927955.3561,0.0,0.5876,107098.6938,5.0384,6207138.7686,887.8143
node-112,2024-01-01 19:24:00,0.2217,22450796.3426,0.0,0.5042,120549.0447,4.9979,6250128.6888,854.2945
node-113,2024-01-01 19:24:00,0.0816,22903277.501,0.3787,0.424,104862.9502,4.034,6256133.7476,876.7395
node-114,2024-01-01 19:24:00,0.2766,23043345.3644,1.3388,0.6018,138782.1836,2.9148,6517958.763,880.0713
node-115,2024-01-01 19:24:00,0.102,21563195.4987,0.2405,0.9719,118747.3921,8.9731,6451705.2074,890.0852
node-116,2024-01-01 19:24:00,0.2063,22083551.26,0.2923,0.6828,126738.9554,5.5114,6206749.2519,865.9767
node-117,2024-01-01 19:24:00,3.7407,10517984.8681,0.0,3.1268,129112.9929,4.9818,6446934.8962,898.4578
node-118,2024-01-01 19:24:00,0.1391,22828951.6234,0.0,0.7587,137047.7395,3.8322,6555581.2459,896.8447
node-119,2024-01-01 19:24:00,0.098,23872335.7923,0.0,0.4042,101919.3123,2.9909,5993231.7557,865.886
node-000,2024-01-01 19:25:00,0.4041,22500913.8879,1.8408,0.5091,133382.7653,7.8921,6115437.196,886.0917
node-001,2024-01-01 19:25:00,0.0945,22413541.9983,0.2361,0.9848,119497.0974,0.8814,6148675.6053,882.2265
node-002,2024-01-01 19:25:00,0.0912,10772921.3934,0.0925,1.0027,101720.1027,4.0197,6236905.0481,900.68
node-003,2024-01-01 19:25:00,0.1478,22886935.6626,0.2985,0.6175,113321.7956,6.9356,6250450.666,890.0781
node-004,2024-01-01 19:25:00,0.6205,22395001.3267,0.0,0.705,132597.3729,7.9953,6072531.4093,903.4373
node-005,2024-01-01 19:25:00,0.3219,9812432.1274,0.0,1.3922,157542.3374,0.9372,6081931.2408,926.5504
node-006,2024-01-01 19:25:00,0.0041,22615806.1688,0.8035,0.0777,87136.1236,2.7411,6172903.6072,758.9716
node-007,2024-01-01 19:25:00,0.0754,22075867.5258,0.0,0.4775,112925.9613,12.972,6106776.4505,890.7749
node-008,2024-01-01 19:25:00,0.0848,21383630.7624,0.0,0.6022,78292.6189,7.9114,5976743.5525,872.8362
node-009,2024-01-01 19:25:00,0.3144,22937185.949,0.1818,0.4003,110933.0175,5.9442,6192171.2902,926.897
node-010,2024-01-01 19:25:00,0.0913,21758603.8627,0.0,0.8771,125295.0012,12.9338,6424313.8023,890.4752
node-011,2024-01-01 19:25:00,0.3979,21336827.5943,0.0,0.3021,143339.2726,7.0331,5940593.1062,845.9693
node-012,2024-01-01 19:25:00,0.0,21031934.415,0.0,0.3153,134290.5541,6.8837,6196637.1543,856.6011
node-013,2024-01-01 19:25:00,1.0032,21722489.2542,0.0,0.4854,161976.3675,0.1394,79547.6182,887.709
node-014,2024-01-01 19:25:00,0.1106,23020766.3864,0.0,0.4999,99416.122,7.1723,5975178.0346,893.2583
node-015,2024-01-01 19:25:00,0.0,22426187.7831,1.3036,0.0806,34491.618,3.0753,6371471.7003,793.0776
node-016,2024-01-01 19:25:00,0.1851,22498210.5682,0.0,1.2248,102898.6223,2.0308,6215297.8014,893.1934
node-017,2024-01-01 19:25:00,0.0866,24820541.2047,0.4758,0.471,45003.187,2.9685,6137466.5405,886.614
node-018,2024-01-01 19:25:00,0.1058,22200414.5778,0.9438,0.7072,128818.5938,12.0216,6230725.3513,898.1639
node-019,2024-01-01 19:25:00,0.1816,23460064.5628,1.0889,1.1723,124965.2621,4.3499,6013004.1952,917.3015
node-020,2024-01-01 19:25:00,0.1029,21704529.4868,0.0001,0.512,144723.4579,9.0106,6237275.1228,903.5983
node-021,2024-01-01 19:25:00,0.1754,21841466.8757,1.3936,1.0766,127587.0285,5.9521,6172428.9378,903.0268
node-022,2024-01-01 19:25:00,0.1108,21928533.9125,0.0,1.0956,105255.7278,9.9329,6497610.4635,871.7639
node-023,2024-01-01 19:25:00,0.0702,22460121.4444,0.0,0.4193,103283.9,8.0789,6209981.4894,892.8828
node-024,2024-01-01 19:25:00,0.0827,22292881.0066,0.0,0.5956,106885.5609,4.8536,6179571.9999,917.4567
node-025,2024-01-01 19:25:00,0.067,23315148.3234,0.0,0.4178,126074.7696,6.9105,5986151.1607,882.8287
node-026,2024-01-01 19:25:00,0.0426,22325939.0376,0.5471,0.1472,67072.3346,1.2188,6037089.3437,787.1642
node-027,2024-01-01 19:25:00,0.1025,21714951.5692,0.0,0.5046,98425.4801,7.9643,6180428.9855,894.9334
node-028,2024-01-01 19:25:00,2.5847,23557780.1507,0.5329,1.1246,64334.7978,0.9792,6306331.6781,891.0543
node-029,2024-01-01 19:25:00,0.2862,22273230.1345,1.1806,0.5824,113214.5383,5.9365,6143561.4243,862.4565
node-030,2024-01-01 19:25:00,0.0818,22983593.5448,0.0157,0.8159,119063.6385,7.0461,6214106.6986,861.2176
node-031,2024-01-01 19:25:00,0.0898,29206271.3663,0.0,0.0,761.8201,0.14,93489.6974,6.851
node-032,2024-01-01 19:25:00,0.006,21943550.535,0.7481,0.2138,118217.1345,9.8999,5931478.9582,860.9869
node-033,2024-01-01 19:25:00,0.2064,21300317.5744,0.0995,0.6217,140719.937,8.0805,6058987.0045,892.993
node-034,2024-01-01 19:25:00,0.083,21634738.076,0.0168,0.0991,94750.9049,2.0016,6127249.3181,801.7744
node-035,2024-01-01 19:25:00,0.215,24672977.3683,0.0,0.6835,102582.0616,0.937,6158266.2731,879.3385
node-036,2024-01-01 19:25:00,0.0937,22937629.1413,0.0,0.5118,109057.8256,8.0297,6087381.8726,879.9324
node-037,2024-01-01 19:25:00,1.3202,21265530.8533,2.0527,0.191,117676.4803,4.9971,6089021.3239,851.6356
node-038,2024-01-01 19:25:00,0.2161,22570819.1606,0.1481,0.6996,97344.4076,1.9987,6268305.4569,904.5996
node-039,2024-01-01 19:25:00,0.2524,23205474.0552,0.4322,0.6945,113817.2286,5.0399,5911248.8886,868.6924
node-040,2024-01-01 19:25:00,0.0428,23709753.1357,0.0069,0.0021,128736.3226,3.9948,6229004.7046,791.9271
node-041,2024-01-01 19:25:00,0.1046,22855052.0598,0.0,0.5083,112567.6641,5.8754,6182507.4536,892.094
node-042,2024-01-01 19:25:00,0.1046,22839596.1158,0.0,0.3315,98222.7292,8.8449,6149490.7699,892.8571
node-043,2024-01-01 19:25:00,0.3193,23242233.1579,0.0,0.2938,128454.117,8.9389,6069897.9055,880.2899
node-044,2024-01-01 19:25:00,0.2065,22858063.8395,0.1822,0.5968,121514.0552,7.1032,5766384.2459,915.9024
node-045,2024-01-01 19:25:00,0.0794,22358244.5821,0.3904,0.5279,88636.4576,7.9545,6014426.5729,886.0658
node-046,2024-01-01 19:25:00,0.1168,21576652.7184,0.4245,0.5051,88851.1853,8.3166,6248375.1256,892.3374
node-047,2024-01-01 19:25:00,0.3809,21296976.6689,0.0871,0.7642,86492.873,4.6099,6163123.2884,914.8989
node-048,2024-01-01 19:25:00,0.121,23142959.1338,0.6743,0.5033,104775.0316,6.9647,5900289.4269,886.5311
node-049,2024-01-01 19:25:00,0.0,20968641.4446,0.3274,0.2375,129392.4731,4.0232,6118416.1384,835.1626
node-050,2024-01-01 19:25:00,0.0,20816621.0827,0.0,0.1034,87466.6197,4.0083,5895378.2248,843.0485
node-051,2024-01-01 19:25:00,0.3078,21336561.7838,1.0041,1.2997,121729.3476,6.9352,6185180.6393,920.7483
node-052,2024-01-01 19:25:00,0.5061,21971762.4054,0.0,4.9514,141832.5548,6.977,6191286.447,899.2035
node-053,2024-01-01 19:25:00,0.1016,22544756.2779,0.8072,0.4882,94748.046,10.992,6047049.5238,866.5043
node-054,2024-01-01 19:25:00,0.1213,21840141.5676,0.4692,0.6076,131701.2807,4.9319,6547347.7912,892.6159
node-055,2024-01-01 19:25:00,0.0921,22683916.3302,0.0891,0.5855,124496.2315,3.9105,6257541.1858,879.6543
node-056,2024-01-01 19:25:00,0.0929,22536207.4415,0.5834,0.4814,125842.3591,7.9643,6167929.5825,892.5231
node-057,2024-01-01 19:25:00,0.9634,20183592.5022,0.0,0.6518,110771.2501,7.9636,6341390.461,898.5348
node-058,2024-01-01 19:25:00,0.0619,22331999.3648,0.3814,0.6993,169368.6845,9.0178,6210270.8256,883.8347
node-059,2024-01-01 19:25:00,0.4061,23390929.8469,0.8161,0.6919,76994.4008,4.9412,6223362.7225,891.8419
node-060,2024-01-01 19:25:00,0.2104,22671667.0352,0.6771,0.5346,118802.6605,6.9529,6018690.6533,900.6532
node-061,2024-01-01 19:25:00,0.089,21794895.4444,0.0355,0.48,130343.1326,12.7239,6033384.2535,897.3556
node-062,2024-01-01 19:25:00,0.2207,22524930.9612,0.0,1.4096,104526.6289,2.0047,5992552.1662,893.5927
node-063,2024-01-01 19:25:00,0.0956,21738099.7965,0.6653,0.7012,119158.3405,5.4902,6120950.9086,883.5989
node-064,2024-01-01 19:25:00,0.0972,21260221.9896,0.4345,0.4316,113840.8424,8.0715,6316546.0818,886.1859
node-065,2024-01-01 19:25:00,0.1038,22666801.9956,0.7341,0.7876,83810.4972,1.9528,6083983.0829,892.3933
node-066,2024-01-01 19:25:00,0.1948,23576806.963,0.0,0.4998,80146.676,5.0114,6405402.5272,881.7855
node-067,2024-01-01 19:25:00,0.0477,21457848.8493,0.5384,0.5498,110268.1418,11.9812,6490773.1564,884.8701
node-068,2024-01-01 19:25:00,0.1661,23249325.0891,0.6231,2.1075,110959.7749,5.9983,6250174.8458,909.1934
node-069,2024-01-01 19:25:00,0.0971,10307860.6528,14.5364,1.4031,124736.0304,8.9615,6058170.7516,910.6422
node-070,2024-01-01 19:25:00,0.6921,22804268.9157,1.2471,0.4985,103502.6692,3.9563,6172515.3837,869.5529
node-071,2024-01-01 19:25:00,1.7092,20955812.2584,0.3469,0.4995,75341.5173,9.9672,6177056.6907,852.5118
node-072,2024-01-01 19:25:00,0.1255,118919728.4474,0.0,0.1306,117771.8178,0.9622,6117354.7931,801.5888
node-073,2024-01-01 19:25:00,0.7305,21066050.3713,0.7924,0.8644,139870.2671,6.9766,6276941.5243,861.8876
node-074,2024-01-01 19:25:00,0.2529,22521965.9964,0.4577,0.4927,98034.7199,7.0834,6498590.9809,919.2541
node-075,2024-01-01 19:25:00,0.1905,23826170.7362,0.4547,0.3937,118645.0608,6.9876,6270519.3181,885.7461
node-076,2024-01-01 19:25:00,0.0115,23387928.9089,0.171,0.1696,109643.5433,0.0338,5999871.2951,784.8343
node-077,2024-01-01 19:25:00,0.0983,22351581.8047,0.0,0.7888,114387.8705,12.9325,6281598.6449,906.5385
node-078,2024-01-01 19:25:00,0.2052,23596415.794,0.0,0.5904,36112.7786,5.1089,6166299.7127,885.8289
node-079,2024-01-01 19:25:00,0.2258,22894849.1163,0.0883,1.4902,109353.3731,7.0282,6569390.0163,922.0056
node-080,2024-01-01 19:25:00,0.103,21427742.3938,1.0237,0.6931,134126.5687,8.8838,5948925.6367,865.5257
node-081,2024-01-01 19:25:00,0.1065,22523643.1439,0.0,0.582,141173.7742,7.0386,6271539.0577,885.5993
node-082,2024-01-01 19:25:00,0.0,20923864.3711,0.0,0.1132,107595.163,2.9669,6058355.7835,841.1627
node-083,2024-01-01 19:25:00,0.1133,22238264.3995,0.0,0.88,92478.2905,6.9164,5959658.6116,887.1802
node-084,2024-01-01 19:25:00,0.1946,23003479.2789,0.7961,0.694,97651.7142,4.0988,6350947.3539,902.649
node-085,2024-01-01 19:25:00,0.0674,23167606.2577,0.0,0.6895,119610.4851,4.6665,6034381.7932,897.7144
node-086,2024-01-01 19:25:00,0.1865,22753676.1241,0.6251,0.5785,104121.2181,6.0808,5980820.8918,886.0835
node-087,2024-01-01 19:25:00,0.0982,22568150.7689,0.0,0.5064,87061.082,8.061,5997867.5572,893.6426
node-088,2024-01-01 19:25:00,0.1094,21646620.3209,0.0,0.4668,127067.4898,5.9926,6272929.2292,903.1604
node-089,2024-01-01 19:25:00,0.09,22382782.7371,0.6673,1.0065,114975.0209,9.0318,6240771.1209,892.7197
node-090,2024-01-01 19:25:00,0.0589,23260169.1582,0.034,0.6077,142644.1886,6.986,6246202.3243,881.3055
node-091,2024-01-01 19:25:00,0.141,22131797.3848,0.0,0.8902,118617.6679,8.0275,5993781.2951,891.8349
node-092,2024-01-01 19:25:00,0.1022,23110362.2994,0.2311,0.3592,120213.5768,17.9688,6308592.5908,878.7744
node-093,2024-01-01 19:25:00,1.2985,23093001.6882,0.0218,0.3176,114095.5243,13.9297,5959109.7961,886.4059
node-094,2024-01-01 19:25:00,0.0969,22941095.6411,0.0309,1.0933,90529.8711,6.0254,6170083.8263,886.9286
node-095,2024-01-01 19:25:00,0.1615,21489068.69,0.6563,0.7999,81103.5891,8.0123,6132351.787,907.7518
node-096,2024-01-01 19:25:00,0.0536,22906850.1888,0.2202,0.4936,134604.0739,5.9291,5953053.4317,879.1385
node-097,2024-01-01 19:25:00,0.1022,22630354.1981,0.295,0.5901,131299.174,9.0641,6265221.2514,863.7025
node-098,2024-01-01 19:25:00,0.0638,22367371.6047,0.4061,0.9185,112842.3774,6.9628,5962734.866,904.2187
node-099,2024-01-01 19:25:00,0.0833,21689262.4103,0.5833,0.813,112951.8892,7.9761,6056929.3514,912.9516
node-100,2024-01-01 19:25:00,0.0882,22463831.1555,0.0175,0.5026,129927.2428,7.0861,6059799.6643,880.6442
node-101,2024-01-01 19:25:00,0.0,20643985.4772,0.0,0.132,119889.7159,0.9402,6199502.2968,822.4305
node-102,2024-01-01 19:25:00,0.089,23085106.2487,0.0,0.4077,87527.175,3.5457,6121128.058,894.8954
node-103,2024-01-01 19:25:00,0.1353,21519252.5355,0.0,0.4872,125505.2526,6.9461,6196232.9126,883.2785
node-104,2024-01-01 19:25:00,0.1244,22954858.4591,0.0,0.4091,103005.3544,15.9735,6081403.3274,870.7983
node-105,2024-01-01 19:25:00,0.0132,22925137.8132,0.0,0.3285,119077.0509,5.9689,6300585.3368,896.476
node-106,2024-01-01 19:25:00,0.0109,21627991.7836,0.9448,0.1052,115335.5216,1.9405,6508551.5202,812.9333
node-107,2024-01-01 19:25:00,0.2782,21098079.4354,0.1112,0.7771,108970.292,8.0779,6242548.7589,904.7469
