nodeId,timestamp,cpu_wio,mem_free,Missed Buffers_P1,cpu_user,bytes_out,proc_run,bytes_in,pkts_out
node-022,2024-01-01 20:14:00,0.0705,9327283.7531,0.0,0.9668,123499.8853,6.9323,6191911.1325,953.2281
node-023,2024-01-01 20:14:00,0.0,8681450.1951,0.0,0.7039,131799.0111,7.0127,6293079.2687,896.2248
node-024,2024-01-01 20:14:00,0.1125,8644025.6051,0.0,0.5929,122861.82,7.9678,6321171.221,961.8641
node-025,2024-01-01 20:14:00,0.1056,10354048.1065,0.0823,0.6151,131488.0849,4.9952,6316442.2812,940.3412
node-026,2024-01-01 20:14:00,0.0,9860293.739,0.6229,0.202,120178.4289,2.9097,6321275.7416,920.3544
node-027,2024-01-01 20:14:00,0.0834,8800130.4317,0.9314,0.9672,114132.6273,8.034,6279376.8963,959.4477
node-028,2024-01-01 20:14:00,0.1142,9778843.1701,0.3679,0.8128,126889.7785,6.9776,6175143.2879,904.6216
node-029,2024-01-01 20:14:00,0.1027,9017977.2441,0.0,0.6844,119778.9008,10.1024,6193378.5653,953.976
node-030,2024-01-01 20:14:00,0.192,8889593.5209,0.5744,0.6958,125726.3177,6.8337,6250090.1823,955.4272
node-031,2024-01-01 20:14:00,0.0,28975293.3917,0.0,0.6521,1332.4792,0.0,83286.9399,5.4765
node-032,2024-01-01 20:14:00,0.0727,8631531.1686,0.6699,1.3051,112151.6545,6.8686,6168790.3572,959.7369
node-033,2024-01-01 20:14:00,0.1106,9017616.9484,0.3648,0.908,120744.9687,9.9916,6119835.3946,944.8224
node-034,2024-01-01 20:14:00,0.0109,8227677.3907,0.0,0.1976,119351.5744,2.8904,6142537.2504,909.6145
node-035,2024-01-01 20:14:00,0.0743,10129601.9375,0.5687,0.7753,81053.9386,4.9035,6334825.2498,930.4794
node-036,2024-01-01 20:14:00,0.091,9641448.1551,0.0,0.876,131804.1277,7.8588,6173030.1197,944.2677
node-037,2024-01-01 20:14:00,0.0836,9293126.5772,0.1618,0.5857,121422.4875,9.9127,6224371.2934,955.3774
node-038,2024-01-01 20:14:00,0.0954,8647674.9675,0.5861,1.0428,128877.8201,8.1114,6245949.8657,947.3776
node-039,2024-01-01 20:14:00,0.1052,9845773.7969,0.3012,0.7022,111523.7567,8.999,6235550.5089,977.4352
node-040,2024-01-01 20:14:00,0.0,9507648.8354,0.5697,0.2162,147881.9892,2.4665,6100868.9654,887.0575
node-041,2024-01-01 20:14:00,0.0013,9079649.3741,0.0,7.1125,106536.4457,5.9048,6262534.7386,951.3877
node-042,2024-01-01 20:14:00,0.0719,9753907.1235,0.0,0.9892,120328.4059,7.0308,6193864.9987,913.2517
node-043,2024-01-01 20:14:00,0.0901,9985465.0723,0.0,0.6966,125256.8896,5.9523,6250127.8423,968.5146
node-044,2024-01-01 20:14:00,0.0969,9543149.3395,0.0292,0.9915,131474.1405,9.0194,6273236.7046,929.3469
node-045,2024-01-01 20:14:00,0.0864,8953990.8197,0.6222,0.913,119833.0841,11.9274,6165248.7963,950.2855
node-046,2024-01-01 20:14:00,0.0802,8450654.553,0.0,0.7024,98286.058,7.9355,6341595.5215,955.2669
node-047,2024-01-01 20:14:00,0.2111,8652795.9811,0.0,0.7457,158022.8779,8.9631,6232157.97,940.6705
node-048,2024-01-01 20:14:00,0.0029,9647396.8075,0.6981,0.5105,130109.0605,6.9928,6316395.1932,912.8732
node-049,2024-01-01 20:14:00,0.0,8465405.682,0.0,0.2061,106655.4705,3.0965,6183189.7076,880.1444
node-050,2024-01-01 20:14:00,0.0024,8347774.2086,0.4581,0.0987,119419.3213,2.9374,6454603.0741,905.8266
node-051,2024-01-01 20:14:00,0.1165,8869215.0213,0.1395,1.6815,151016.4497,8.907,6271806.3628,973.4805
node-052,2024-01-01 20:14:00,0.0746,9173483.3303,0.0,0.9922,111218.7575,8.1344,6155238.2401,935.8255
node-053,2024-01-01 20:14:00,0.0827,9495617.8365,0.3483,1.1762,127970.0915,8.9578,6173546.182,944.1869
node-054,2024-01-01 20:14:00,0.0896,9326732.6206,0.2664,1.8856,126971.2039,9.0321,6200159.3857,918.5178
node-055,2024-01-01 20:14:00,0.0966,9334169.2006,0.3456,1.091,122885.8244,10.0265,6247185.2072,960.3177
node-056,2024-01-01 20:14:00,0.191,9631534.9961,0.0,0.6859,118954.2866,6.8135,6173661.8662,949.2816
node-057,2024-01-01 20:14:00,0.0,7484130.3874,0.0,1.2043,129100.404,7.931,6262704.6682,928.4394
node-058,2024-01-01 20:14:00,0.0774,9798387.5831,1.346,1.2167,154521.8147,8.9758,6165629.5953,957.8272
node-059,2024-01-01 20:14:00,0.2,9228395.951,0.0,1.0122,146144.2378,6.975,6207941.3524,923.691
node-060,2024-01-01 20:14:00,0.1235,8899953.355,0.0,0.7063,106447.2188,6.8849,6272573.7816,928.113
node-061,2024-01-01 20:14:00,0.1206,9235996.1969,0.1108,0.8024,121279.6898,16.1453,6231342.1668,933.542
node-062,2024-01-01 20:14:00,0.0737,9238700.5444,0.0,0.6987,114786.4468,8.942,6220913.6294,962.1799
node-063,2024-01-01 20:14:00,0.0133,8771467.7844,0.0,0.9105,122521.8852,10.1196,6217253.9616,954.0495
node-064,2024-01-01 20:14:00,0.1203,8868948.0189,0.0,0.9966,92300.4715,7.0667,6176778.4969,945.5872
node-065,2024-01-01 20:14:00,0.0695,8978658.4887,0.0,1.0146,125224.6295,5.0728,6181295.6854,941.3701
node-066,2024-01-01 20:14:00,0.0918,9237686.917,0.7204,0.948,107720.2384,7.9058,6246887.8133,947.3673
node-067,2024-01-01 20:14:00,0.0965,8932588.9228,0.0,1.017,88379.0252,4.8502,6150184.8065,939.0097
node-068,2024-01-01 20:14:00,0.0965,9514339.7636,0.0,1.0974,95825.0644,8.1028,6226334.5828,940.0817
node-069,2024-01-01 20:14:00,0.119,8755881.3619,14.8869,0.6076,114739.0536,10.1341,6268054.8819,962.7796
node-070,2024-01-01 20:14:00,0.0,8610662.4193,0.6031,0.895,106002.8811,7.9637,6232095.9108,940.2356
node-071,2024-01-01 20:14:00,0.1123,8746961.4694,0.0,0.9722,89759.2904,7.9094,6218353.3405,941.5052
node-072,2024-01-01 20:14:00,0.0237,106318938.0721,0.0,0.1782,127584.3413,2.9094,6097041.3448,892.2599
node-073,2024-01-01 20:14:00,0.103,9255434.7214,0.0,0.9762,130785.1308,7.0552,6185402.4412,963.7765
node-074,2024-01-01 20:14:00,0.136,8634951.3297,0.0,0.8155,118490.4825,5.8981,6156755.9371,958.5794
node-075,2024-01-01 20:14:00,0.091,9789454.6679,0.0,0.8,116113.864,6.9263,6206448.7699,922.7733
node-076,2024-01-01 20:14:00,0.0,9614257.9019,0.3476,0.2013,126779.9108,4.0558,6016763.0382,906.9091
node-077,2024-01-01 20:14:00,0.0766,8808404.5273,0.0,0.9127,109551.2821,6.8819,6249774.1576,961.388
node-078,2024-01-01 20:14:00,0.0899,9647356.4714,0.0,0.8917,126229.16,8.3295,6170975.1446,953.6469
node-079,2024-01-01 20:14:00,0.0987,8910016.745,0.0515,0.8887,109634.3805,10.018,6132671.6232,936.0124
node-080,2024-01-01 20:14:00,0.1146,9261181.7524,0.1929,0.7989,120677.5546,6.9234,6201229.7547,950.4834
node-081,2024-01-01 20:14:00,0.1087,9212000.874,0.0,0.7158,170757.8071,5.9734,6179231.3742,956.4949
node-082,2024-01-01 20:14:00,0.0074,7936361.0247,0.0,0.248,107267.0035,3.9944,6320593.7162,916.5852
node-083,2024-01-01 20:14:00,0.0979,8994028.8925,0.0,1.1077,129135.7534,13.053,6228769.1272,970.1968
node-084,2024-01-01 20:14:00,0.0858,9252046.9788,0.0,0.796,93351.7089,9.031,6409160.9322,954.1884
node-085,2024-01-01 20:14:00,0.0559,9624697.0188,0.0,0.6994,109668.6525,8.021,6263555.6765,967.7433
node-086,2024-01-01 20:14:00,0.1013,8974247.6514,0.6111,0.7478,118129.2525,11.0452,6205918.875,947.326
node-087,2024-01-01 20:14:00,0.1854,9736708.4707,0.0,0.9307,104730.3164,9.0426,6295062.1282,940.9252
node-088,2024-01-01 20:14:00,0.1062,9158931.3184,0.0,0.6158,113618.0395,4.1232,6277513.2682,939.2636
node-089,2024-01-01 20:14:00,0.1075,8577158.8035,0.5945,1.322,126154.6086,8.0702,6153313.0274,942.5942
node-090,2024-01-01 20:14:00,0.0954,10477504.0623,0.6198,1.0845,114552.6521,7.0901,6170931.3323,926.4994
node-091,2024-01-01 20:14:00,0.1033,9515559.8089,0.0,1.1033,95126.4557,9.0104,6296804.5563,956.0298
node-092,2024-01-01 20:14:00,0.0761,10258235.0488,1.1981,0.5951,134124.5009,5.0458,6200737.6857,914.4754
node-093,2024-01-01 20:14:00,0.0984,10338518.2903,0.1422,0.7099,127403.2389,4.9855,6091544.4488,911.8275
node-094,2024-01-01 20:14:00,0.0958,8898508.101,0.0,0.9998,129316.8686,8.9214,6169723.7503,963.9496
node-095,2024-01-01 20:14:00,0.0933,9144918.5435,0.0,0.9795,129058.6925,8.094,6306928.1315,966.1563
node-096,2024-01-01 20:14:00,0.1037,9997385.906,0.0,0.796,121531.5308,9.9511,6166192.5435,936.3558
node-097,2024-01-01 20:14:00,0.0954,8831320.8702,1.2134,0.9826,114335.0185,6.9323,6134438.8497,965.691
node-098,2024-01-01 20:14:00,0.0757,9463177.6454,0.0379,1.0018,123548.6517,7.9653,6162888.3091,935.9845
node-099,2024-01-01 20:14:00,0.1071,8816325.5205,0.0,0.9916,103561.9367,9.984,6300425.9711,950.2631
node-100,2024-01-01 20:14:00,0.1957,9708777.6643,0.0,1.002,157450.6019,7.0922,6235034.8342,923.0083
node-101,2024-01-01 20:14:00,0.0,7634650.5656,0.0,0.2006,128477.4606,3.9222,6128783.0482,904.4711
node-102,2024-01-01 20:14:00,0.0796,9578115.4704,0.4213,0.9849,108490.3071,6.8876,6244827.4769,951.6732
node-103,2024-01-01 20:14:00,0.012,8767136.1889,1.0174,0.9028,122566.3331,6.0203,6253074.73,929.4441
node-104,2024-01-01 20:14:00,0.0701,9019275.9934,0.0,0.8776,127448.6203,7.9547,6159778.0043,957.5874
node-105,2024-01-01 20:14:00,0.2305,9477192.9067,0.0,2.5239,158563.7972,5.9858,6159993.2677,939.8293
node-106,2024-01-01 20:14:00,0.0,8378421.3599,0.6184,0.193,120783.7458,3.194,6456697.7895,907.206
node-107,2024-01-01 20:14:00,0.1993,8518976.2169,0.0,0.9846,118153.4882,7.8674,6164089.0004,942.4649
node-108,2024-01-01 20:14:00,0.1334,10636228.5312,0.0,0.7034,126625.7307,7.932,6176923.7653,935.4829
node-109,2024-01-01 20:14:00,0.101,9319930.8548,0.0328,0.6874,83220.3481,6.0825,6249496.1639,916.7714
node-110,2024-01-01 20:14:00,0.1218,9133275.938,0.7503,0.6968,109404.8238,5.9529,6197143.2851,914.9594
node-111,2024-01-01 20:14:00,0.1131,10598435.0559,0.3461,1.0169,133894.0433,9.9692,6110387.4215,961.027
node-112,2024-01-01 20:14:00,0.1128,8916594.4513,0.0,0.6962,99963.7173,4.8632,6139984.7233,903.4548
node-113,2024-01-01 20:14:00,0.1005,8916704.4817,0.1362,1.0392,111198.5697,11.0516,6181680.3658,956.0119
node-114,2024-01-01 20:14:00,0.1113,8844557.0711,0.0,0.7906,157433.0768,8.9488,6139852.9115,923.2802
node-115,2024-01-01 20:14:00,0.0967,9338028.9938,0.0,0.9903,107798.2831,4.9642,6208655.3059,950.3236
node-116,2024-01-01 20:14:00,0.1059,9011018.9107,0.7169,0.9756,128437.7712,8.9732,6255146.4869,952.5829
node-117,2024-01-01 20:14:00,0.2129,9102201.9586,0.0,1.5059,122430.9916,7.1056,6181533.799,941.8848
node-118,2024-01-01 20:14:00,0.0868,8719774.4105,0.205,0.8978,103843.5994,6.9458,6235720.5322,958.6906
node-119,2024-01-01 20:14:00,0.082,10501218.1567,0.3893,0.8109,134358.8211,4.0497,6151014.3772,937.3923
node-000,2024-01-01 20:15:00,0.0929,9331649.7554,0.0,0.8921,152690.3947,8.0314,6211506.1138,941.8844
node-001,2024-01-01 20:15:00,0.0775,8837963.9012,0.5071,1.1079,140742.614,5.991,6229129.8595,914.2655
node-002,2024-01-01 20:15:00,0.2013,9319719.3024,0.0,0.962,118943.1368,9.0692,6213601.3087,978.6253
node-003,2024-01-01 20:15:00,0.0904,10243198.8557,0.0,0.7069,116911.9866,7.5374,6229196.8473,928.5368
node-004,2024-01-01 20:15:00,0.2275,9339766.8577,0.4344,5.6499,119429.0616,9.0654,6179288.8478,946.1407
node-005,2024-01-01 20:15:00,0.0991,7852071.8303,0.0,1.5211,101559.8797,8.039,6248234.0306,940.8235
node-006,2024-01-01 20:15:00,0.005,9632985.842,0.1901,0.205,111233.2385,4.0497,6312670.7237,888.0061
node-007,2024-01-01 20:15:00,0.0066,8082706.4116,0.0,0.8871,161793.1421,7.8722,6205935.678,963.5319
node-008,2024-01-01 20:15:00,0.0897,8766447.132,0.1718,1.1559,122723.3827,6.0087,6303193.7176,917.7138
node-009,2024-01-01 20:15:00,0.1218,9803570.7676,0.0715,1.0341,132218.0566,6.0642,6209216.5332,968.676
node-010,2024-01-01 20:15:00,0.0967,9208545.8462,0.1061,1.4151,122107.3892,6.9252,6248715.9448,950.3607
node-011,2024-01-01 20:15:00,0.115,8753916.8547,0.0,0.8626,126297.8561,9.0693,6213847.0639,964.915
node-012,2024-01-01 20:15:00,0.4057,8319870.723,0.0,1.0685,140593.2858,7.9987,6264542.5779,946.5798
node-013,2024-01-01 20:15:00,0.0981,9231487.3547,0.0,0.8882,142052.8894,0.0,1216.6691,947.9399
node-014,2024-01-01 20:15:00,0.114,10778230.2722,0.0,0.7671,108879.3661,7.6366,6234465.1362,933.436
node-015,2024-01-01 20:15:00,0.005,8331040.018,0.0,0.095,111167.6611,5.0953,6120910.5767,883.9456
node-016,2024-01-01 20:15:00,0.0954,8956582.2781,0.7787,0.8094,114185.413,6.9403,6160774.7619,956.6712
node-017,2024-01-01 20:15:00,0.102,10194988.6274,0.0,0.7188,168704.8846,4.9915,6306567.0689,927.9518
node-018,2024-01-01 20:15:00,0.3235,9398179.1143,0.3922,1.2825,113207.27,7.9357,6151371.352,915.4324
node-019,2024-01-01 20:15:00,0.1044,9687476.274,0.0496,1.0757,130035.9633,7.0427,6257023.1088,965.4402
node-020,2024-01-01 20:15:00,0.1028,9095381.615,0.1952,1.0718,152342.0997,7.1487,6286406.9066,951.4074
node-021,2024-01-01 20:15:00,0.1976,10007401.5659,0.4262,1.5972,144960.4914,7.9713,6222631.4996,977.5702
node-022,2024-01-01 20:15:00,0.0799,9285530.9648,0.3686,1.4258,119460.2433,7.9341,6329037.8376,940.2178
node-023,2024-01-01 20:15:00,0.014,8954316.0022,0.0,0.7099,115322.8352,7.8996,6326308.4653,926.5618
node-024,2024-01-01 20:15:00,0.1075,8898977.1247,0.8606,0.8781,121394.0723,8.0264,6111355.2165,940.5646
node-025,2024-01-01 20:15:00,0.028,10157953.4165,0.0,0.8196,134917.7492,4.8328,6153409.9196,929.7
node-026,2024-01-01 20:15:00,0.0,9919571.3901,0.0,0.2247,102224.2566,3.0401,6224678.2305,882.2424
node-027,2024-01-01 20:15:00,0.0895,9004454.5796,0.1972,1.2166,126607.8498,8.0423,6164467.1691,943.2356
node-028,2024-01-01 20:15:00,0.1158,9924366.9709,0.0,0.9755,128782.3145,5.9836,6196332.4197,909.9689
node-029,2024-01-01 20:15:00,0.0952,9184032.9705,0.0,1.2183,119633.0418,7.9857,6183416.9015,962.971
node-030,2024-01-01 20:15:00,0.2125,8646657.9558,0.0,0.6031,136790.9813,6.9849,6262060.6367,950.7892
node-031,2024-01-01 20:15:00,0.105,29092570.901,0.2448,0.0,1603.3639,0.0,130319.7429,6.3669
node-032,2024-01-01 20:15:00,0.1917,8957024.1209,0.1542,1.0838,96147.8057,6.9541,6132847.7431,945.9729
node-033,2024-01-01 20:15:00,0.0076,9179374.9026,0.0382,0.8998,131492.296,9.0104,6195082.1778,950.6629
node-034,2024-01-01 20:15:00,0.0072,8238954.6067,0.0167,0.2038,83651.6647,3.0742,6246286.5768,869.9069
node-035,2024-01-01 20:15:00,0.1126,10303330.6374,0.0188,0.7959,123750.8791,7.9954,6207977.7505,922.9419
node-036,2024-01-01 20:15:00,0.0989,9305319.2437,0.0,1.1001,106693.704,8.9727,6186175.654,945.4514
node-037,2024-01-01 20:15:00,0.1925,9626062.4058,0.0,0.9333,120600.6438,6.0131,6227946.6855,949.5657
node-038,2024-01-01 20:15:00,0.3079,8600446.8974,0.8142,0.8489,120693.9065,5.99,6168874.9552,935.2701
node-039,2024-01-01 20:15:00,0.1028,9875029.3843,1.3753,0.6843,117874.6236,8.0041,6181508.6471,953.8204
node-040,2024-01-01 20:15:00,0.0105,9489898.4371,0.19,0.1996,176522.5309,1.9594,6251894.2926,903.355
node-041,2024-01-01 20:15:00,0.113,9622065.9524,0.5547,0.7023,125869.5865,6.116,6235183.4068,949.8213
node-042,2024-01-01 20:15:00,0.0974,9212285.466,0.0,0.8895,135676.011,5.0597,6261442.9518,909.3028
node-043,2024-01-01 20:15:00,0.1022,10147897.9182,0.0,0.6019,112849.3912,8.9996,6236198.6621,936.0584
node-044,2024-01-01 20:15:00,0.122,9130094.6143,0.0,1.035,97447.241,6.9629,6187529.7635,946.8691
node-045,2024-01-01 20:15:00,0.1214,9158704.56,0.0,0.8742,122498.8674,9.8835,6184893.1162,931.4946
node-046,2024-01-01 20:15:00,0.1175,8853561.0684,0.0,1.0864,133310.0574,9.0082,6240268.3211,954.6298
node-047,2024-01-01 20:15:00,0.2039,8832946.1568,0.7157,0.9836,118851.4483,4.9219,6224168.6274,931.0867
node-048,2024-01-01 20:15:00,0.1123,9675797.8587,0.0,0.7187,139482.2179,6.0258,6255982.9532,927.2372
node-049,2024-01-01 20:15:00,0.0049,7939741.8662,0.0,0.2374,114021.7506,5.0677,6225252.788,900.8814
node-050,2024-01-01 20:15:00,0.0,7664856.6167,0.3382,0.088,124454.0797,3.9144,6237719.2316,934.0926
node-051,2024-01-01 20:15:00,0.0921,9145643.8079,0.0,1.6835,162643.0067,8.9424,6308061.2562,975.076
node-052,2024-01-01 20:15:00,0.0988,9641619.1663,0.0,0.7087,133651.0578,4.9626,6213752.2481,920.0252
node-053,2024-01-01 20:15:00,0.0995,9772170.8707,0.0,1.0202,120586.7783,11.0659,6216466.5654,927.2861
node-054,2024-01-01 20:15:00,0.0361,9010356.3705,0.6356,0.91,137107.6437,7.473,6182178.5649,924.4887
node-055,2024-01-01 20:15:00,0.0918,8833322.9797,0.4409,0.6782,115802.9176,8.0074,6255152.7446,956.4674
node-056,2024-01-01 20:15:00,0.2107,9327581.7729,0.0,0.6943,148468.7862,7.0046,6110568.4364,956.8748
node-057,2024-01-01 20:15:00,0.2003,6974790.6783,0.0,1.2928,134827.3373,5.9215,6115909.9412,927.1259
node-058,2024-01-01 20:15:00,0.1178,9371526.7202,0.0916,0.9479,159201.3947,8.9968,6195977.2558,967.7162
node-059,2024-01-01 20:15:00,0.1097,9424257.6527,0.0,0.8252,187819.4487,4.9951,6156835.9603,923.7889
node-060,2024-01-01 20:15:00,0.0919,8906643.4286,0.4808,0.7324,145173.4715,7.0388,6230502.5968,934.6972
node-061,2024-01-01 20:15:00,0.0756,9727900.1151,0.1731,0.8612,150901.6847,7.0403,6473726.3343,944.4244
node-062,2024-01-01 20:15:00,0.0722,8951328.3924,0.1665,0.7811,149359.9025,8.0104,6169231.2223,963.2244
node-063,2024-01-01 20:15:00,0.1045,9288783.1846,1.0148,0.9712,115453.6161,12.9075,6173366.3671,934.7547
node-064,2024-01-01 20:15:00,0.0996,8802759.4291,0.4413,1.0469,118895.3641,8.5419,6206057.4702,968.6022
node-065,2024-01-01 20:15:00,0.0936,8933391.8774,0.0,1.0061,130361.0026,7.0695,6296593.8164,957.8565
node-066,2024-01-01 20:15:00,0.1902,9198018.8241,0.0,1.7017,145194.872,9.0358,6217628.5506,941.1848
node-067,2024-01-01 20:15:00,0.1133,8560577.0766,0.3314,0.7183,133131.9153,10.6508,6225893.5641,937.0397
node-068,2024-01-01 20:15:00,0.0937,9058299.049,0.0173,1.0844,130978.1495,10.9963,6184103.8049,956.2161
node-069,2024-01-01 20:15:00,0.1045,8996567.1227,13.0562,0.9743,114907.7359,9.9988,6241137.5676,954.9564
node-070,2024-01-01 20:15:00,0.1079,8885609.7076,0.0,1.5213,137257.7853,14.0826,6166506.3225,936.1381
node-071,2024-01-01 20:15:00,0.0867,8867327.4089,0.0,1.1956,121145.2121,5.9686,6221243.0218,927.7126
node-072,2024-01-01 20:15:00,0.0,106856513.2646,0.0745,0.2031,127343.9607,2.9255,6173765.4172,899.3136
node-073,2024-01-01 20:15:00,0.1003,8756764.4192,0.0012,1.185,120929.5571,7.1142,6153590.9744,966.3695
node-074,2024-01-01 20:15:00,0.2138,9377465.1574,0.5128,0.8782,115632.9241,5.8721,6300702.8295,952.6539
node-075,2024-01-01 20:15:00,0.1059,10174059.1116,0.5075,0.7525,114952.5752,7.98,6191566.9556,938.7342
node-076,2024-01-01 20:15:00,0.0018,9721113.3138,0.0,0.2168,103939.9568,4.002,6175058.6071,875.3964
node-077,2024-01-01 20:15:00,0.108,8408240.2285,0.3284,0.8953,139180.5689,9.0285,6153149.7149,980.407
node-078,2024-01-01 20:15:00,0.0939,9010150.7004,0.0,0.8918,126149.165,5.9992,6353447.1302,971.4713
node-079,2024-01-01 20:15:00,0.0929,8815107.7641,0.0,1.497,106211.0625,10.9704,6259531.9004,943.9771
node-080,2024-01-01 20:15:00,0.0949,9166308.5368,0.0468,0.8171,120490.8679,9.0186,6248387.1205,933.2207
node-081,2024-01-01 20:15:00,0.0,9166355.743,0.1183,0.4907,160575.1993,7.87,6096435.766,923.9162
node-082,2024-01-01 20:15:00,0.1026,8406206.0411,0.0,0.1735,107324.4333,3.9531,6194824.7322,908.9895
node-083,2024-01-01 20:15:00,0.092,8768248.9831,0.0,0.9998,117775.982,12.8281,6261703.8139,942.63
node-084,2024-01-01 20:15:00,0.1178,9179446.3001,0.3068,0.9157,145961.1177,8.1724,6170391.7746,984.4669
node-085,2024-01-01 20:15:00,0.0886,9211150.7003,1.6154,0.7199,108673.4103,7.0455,6204461.2702,937.7164
node-086,2024-01-01 20:15:00,0.3168,8888600.5035,0.0,0.8176,102880.1013,7.0607,6213249.5514,957.1391
node-087,2024-01-01 20:15:00,0.1692,9986677.0864,0.0,1.0007,100603.6619,9.031,6188987.6878,951.7497
node-088,2024-01-01 20:15:00,0.1299,9290319.9801,0.0,0.8633,122214.8964,9.0838,6102667.0921,941.8653
node-089,2024-01-01 20:15:00,0.1431,8982988.5589,0.0,1.3547,107327.6224,8.7978,6316880.2897,945.9107
node-090,2024-01-01 20:15:00,0.1035,10707954.6951,1.0176,0.8406,164368.726,6.8765,6125006.9895,920.6197
node-091,2024-01-01 20:15:00,0.071,9322748.6214,0.0,0.973,133182.1231,8.9461,6153271.1102,941.098
node-092,2024-01-01 20:15:00,0.0941,10095641.887,0.0,0.6875,112317.8114,6.5957,6336070.8435,914.9751
node-093,2024-01-01 20:15:00,0.1308,10084126.7322,0.0,0.4963,115952.6524,4.0887,6325089.4018,900.869
node-094,2024-01-01 20:15:00,0.0944,9081092.9435,0.4966,1.0572,107713.4972,6.9434,6365216.0878,947.4226
node-095,2024-01-01 20:15:00,0.1202,8875072.8008,0.791,1.0038,136721.3814,8.0253,6265665.4874,960.1886
node-096,2024-01-01 20:15:00,0.1004,10190945.2791,1.1595,0.8297,118824.9589,10.0469,6378489.6995,940.2021
node-097,2024-01-01 20:15:00,0.1009,8787195.6445,0.0,0.9688,144731.5443,9.0004,6163290.5407,979.9742
node-098,2024-01-01 20:15:00,0.0977,9687923.4417,0.3547,0.8144,113296.5808,8.9929,6218429.6757,939.9521
node-099,2024-01-01 20:15:00,0.0935,8539265.9966,0.0,1.2702,122072.2729,8.9286,6229220.1294,969.7043
node-100,2024-01-01 20:15:00,0.5205,9366359.4626,0.6216,4.9011,141720.8269,12.9938,6232751.0409,923.9587
node-101,2024-01-01 20:15:00,0.01,8120139.4084,0.0,0.2031,96423.924,4.069,6240465.0396,888.8055
node-102,2024-01-01 20:15:00,0.1033,9450892.0874,0.3396,0.9214,132198.4999,7.0674,6216108.1791,959.5772
node-103,2024-01-01 20:15:00,0.109,8557260.9467,0.0,0.6905,121047.115,5.8282,6228147.7791,934.77
node-104,2024-01-01 20:15:00,0.0979,9096532.0211,0.2965,1.0594,125673.5038,7.955,6225405.4667,940.2699
node-105,2024-01-01 20:15:00,0.3973,9350652.5391,0.8646,5.0947,139014.1034,7.9553,6173719.3056,943.4704
node-106,2024-01-01 20:15:00,0.0063,8744309.3001,0.0,0.2885,113589.8551,2.0523,6436860.7202,907.6022
node-107,2024-01-01 20:15:00,0.1073,8133668.5028,0.3627,1.0048,117778.6812,8.1055,6249969.4939,951.7832
