nodeId,timestamp,cpu_wio,mem_free,Missed Buffers_P1,cpu_user,bytes_out,proc_run,bytes_in,pkts_out
node-050,2024-01-01 18:54:00,0.0081,2166970.0197,0.0,0.2053,89757.3538,2.0498,6261378.5922,906.483
node-051,2024-01-01 18:54:00,0.0771,7188472.9799,10.6672,1.6504,143889.6469,9.9471,6223954.5051,955.198
node-052,2024-01-01 18:54:00,0.0,7902574.9763,0.667,0.4918,154710.5933,6.8761,6204912.5409,962.5413
node-053,2024-01-01 18:54:00,0.2384,7871442.1446,0.462,1.236,123734.3056,11.8984,6237955.065,943.6578
node-054,2024-01-01 18:54:00,0.1833,7880687.9267,0.0,1.8885,112032.9819,7.9181,6222452.4545,956.2956
node-055,2024-01-01 18:54:00,0.0688,7919655.1604,0.5592,0.9772,126415.2851,7.0034,6212085.4796,958.3452
node-056,2024-01-01 18:54:00,0.099,8198796.4961,7.1909,0.874,128858.1098,7.9775,6197593.1529,971.042
node-057,2024-01-01 18:54:00,0.1901,4471141.9575,7.6287,1.3573,101074.208,6.0694,6213443.2855,949.653
node-058,2024-01-01 18:54:00,0.1764,7989528.1986,0.0,1.151,168455.0401,9.0209,6215046.596,958.156
node-059,2024-01-01 18:54:00,0.095,8536982.2841,11.4289,1.288,124853.7898,8.9946,6198362.8715,951.9839
node-060,2024-01-01 18:54:00,0.2766,7736301.7383,3.725,0.6879,110871.2941,5.3894,6238937.9682,929.2647
node-061,2024-01-01 18:54:00,0.1006,8047508.8616,0.0943,1.095,117682.7981,7.047,6145823.5325,953.8274
node-062,2024-01-01 18:54:00,0.0871,7688442.4738,12.3967,0.9941,132299.0691,11.9585,6151639.9499,941.9473
node-063,2024-01-01 18:54:00,0.0037,7640217.4786,17.332,1.1359,115056.6699,8.1697,6198586.0838,950.8967
node-064,2024-01-01 18:54:00,0.2549,7530758.3119,9.0295,1.7678,88729.1058,11.0524,6253132.2193,954.1972
node-065,2024-01-01 18:54:00,0.0867,7533695.8384,0.0,1.304,100064.2166,7.0518,6188586.8576,946.4309
node-066,2024-01-01 18:54:00,0.1955,8014318.9957,9.381,1.0058,107751.9636,9.0058,6330045.2713,940.8077
node-067,2024-01-01 18:54:00,0.0958,7681153.2719,0.0,1.0157,90333.9676,4.9767,6206010.97,951.8316
node-068,2024-01-01 18:54:00,0.1135,8163443.2686,12.7534,0.9182,124444.9703,7.9961,6167581.3715,955.1303
node-069,2024-01-01 18:54:00,0.0927,8242174.6227,12.0059,0.8545,136494.8197,7.4959,6252582.8102,967.3585
node-070,2024-01-01 18:54:00,0.1212,7464421.8096,0.0,1.1224,114203.9326,7.9831,6136636.8566,965.1302
node-071,2024-01-01 18:54:00,0.0894,8099787.9174,0.4257,0.9284,89654.6259,4.9722,6319780.2853,955.493
node-072,2024-01-01 18:54:00,0.001,100367783.4002,0.0,0.2157,122228.6945,3.1451,6210008.8945,899.8216
node-073,2024-01-01 18:54:00,0.0928,8160905.482,0.8128,0.842,144363.6893,8.0218,6147725.4724,941.0274
node-074,2024-01-01 18:54:00,0.0899,7886161.2963,11.8831,0.7,121961.3131,8.967,6162064.3111,955.6478
node-075,2024-01-01 18:54:00,0.0087,8545070.439,7.3168,0.6977,131954.3984,9.0112,6215231.9429,950.939
node-076,2024-01-01 18:54:00,0.0124,5461539.1536,0.1796,0.1825,110027.487,4.0759,6308744.5674,868.7761
node-077,2024-01-01 18:54:00,0.1104,7642613.1183,3.7128,1.0031,123966.6991,8.0308,6257831.8369,942.7365
node-078,2024-01-01 18:54:00,0.0913,8155496.7693,7.2392,0.8694,136727.0851,7.8258,6228974.3808,957.5642
node-079,2024-01-01 18:54:00,0.1158,7935506.6396,0.0,1.1245,125156.3951,12.9851,6259085.0577,941.237
node-080,2024-01-01 18:54:00,0.193,7411731.3623,0.0,1.1144,96491.6261,5.9234,6254674.8781,958.2496
node-081,2024-01-01 18:54:00,0.0845,7462025.2359,0.173,0.6928,163258.706,4.9491,6174980.0923,942.6487
node-082,2024-01-01 18:54:00,0.0075,5009523.4322,0.6016,0.2018,142926.6344,3.9694,6204448.0562,893.6236
node-083,2024-01-01 18:54:00,0.0935,8065761.2225,0.0,1.3961,120287.7912,9.1946,6135466.9641,963.1188
node-084,2024-01-01 18:54:00,0.1924,8408767.7752,13.4263,0.9422,117981.4252,9.8917,6305613.7854,944.8058
node-085,2024-01-01 18:54:00,0.1055,7873572.3531,5.3068,1.3049,133686.7185,9.0115,6291728.3422,988.5444
node-086,2024-01-01 18:54:00,0.1061,7581181.7602,8.245,0.8277,138858.4037,6.9583,6173879.7054,958.3849
node-087,2024-01-01 18:54:00,0.0976,8324517.6501,0.0103,0.9833,129603.2033,8.0419,6221207.2226,960.2399
node-088,2024-01-01 18:54:00,0.1294,7439263.0953,0.0,0.6795,141275.2249,7.9566,6192348.4099,967.4003
node-089,2024-01-01 18:54:00,0.0833,7863125.6889,1.2641,1.4804,139683.755,9.1057,6229439.3527,936.2196
node-090,2024-01-01 18:54:00,0.0905,9238247.977,0.4683,0.8283,123359.1971,6.2222,6108556.0145,903.0143
node-091,2024-01-01 18:54:00,0.2588,8158876.7838,13.5849,1.0729,89155.6499,9.9732,6255575.8067,961.7309
node-092,2024-01-01 18:54:00,0.1905,8887032.2459,0.5658,0.8858,89983.7281,7.0853,6273844.812,950.7628
node-093,2024-01-01 18:54:00,0.1853,8965142.2393,5.7682,0.8706,95357.6908,5.9151,6165011.1674,949.3515
node-094,2024-01-01 18:54:00,0.2032,8015708.5514,0.2115,1.1186,132533.6388,8.9658,6214988.5622,960.9206
node-095,2024-01-01 18:54:00,0.0782,7698647.7063,14.0549,0.9041,135966.991,6.0615,6174702.5489,940.8305
node-096,2024-01-01 18:54:00,0.1079,8799466.7494,0.0,0.9631,144885.117,4.9963,6146323.846,946.0823
node-097,2024-01-01 18:54:00,0.1099,7413336.6945,0.0,0.9998,136527.3818,6.9907,6165257.5482,977.8653
node-098,2024-01-01 18:54:00,0.0956,7782897.7188,8.1773,0.9542,127974.5457,9.0466,6236571.3377,944.5044
node-099,2024-01-01 18:54:00,0.1213,7154361.3431,9.5661,1.0091,105433.1613,7.0677,6287996.9241,954.3482
node-100,2024-01-01 18:54:00,0.174,7515307.3583,0.5176,0.9593,136030.7699,6.0777,6191041.3382,960.3212
node-101,2024-01-01 18:54:00,0.0,3589243.9734,0.5802,0.0935,113878.0198,4.0154,6362640.3289,927.9629
node-102,2024-01-01 18:54:00,0.2087,8215614.3923,0.5472,0.8965,146129.979,8.0109,6232978.01,959.1921
node-103,2024-01-01 18:54:00,0.0971,7598115.7489,0.0407,0.6917,122086.7725,6.7017,6221861.4481,929.1237
node-104,2024-01-01 18:54:00,0.2103,7490642.445,0.5709,1.0907,108896.5759,9.2447,6211246.6206,959.2875
node-105,2024-01-01 18:54:00,0.1939,7736762.4914,8.6327,0.8792,158973.3681,9.0167,6215645.0368,945.1163
node-106,2024-01-01 18:54:00,0.0,4828020.7668,0.5207,0.173,120212.4262,2.9508,6218246.9875,916.2764
node-107,2024-01-01 18:54:00,0.0986,7136349.878,0.0,1.0054,116514.0002,9.1046,6257903.3805,932.5275
node-108,2024-01-01 18:54:00,0.1214,9120034.9842,0.5701,0.8476,117726.5504,4.8962,6211301.401,942.1906
node-109,2024-01-01 18:54:00,0.0899,8221459.8431,0.9194,1.3088,129312.4212,5.082,6237573.8282,955.2805
node-110,2024-01-01 18:54:00,0.0949,7846285.3833,3.526,0.7085,127630.5205,9.9257,6209268.3439,939.2501
node-111,2024-01-01 18:54:00,0.0961,8649493.048,0.0,0.9942,150423.9532,5.9177,6260705.4308,961.9091
node-112,2024-01-01 18:54:00,0.1391,7540494.8231,10.0692,0.9718,85366.634,6.9805,6152790.3843,927.8101
node-113,2024-01-01 18:54:00,0.0797,7766485.7365,0.5669,1.007,131846.4907,9.9179,6267846.0565,976.7811
node-114,2024-01-01 18:54:00,0.1922,7304836.0243,14.945,1.1677,165686.7923,13.5176,6245633.262,947.6303
node-115,2024-01-01 18:54:00,0.0839,7997165.0058,0.0,0.97,127102.2614,7.9815,6254713.2115,954.5945
node-116,2024-01-01 18:54:00,0.097,8123582.8143,8.8339,1.0853,126426.6595,7.0865,6217632.9882,950.5373
node-117,2024-01-01 18:54:00,0.2111,9255492.2629,0.0,1.3458,95099.3182,13.9482,6214653.0468,958.5354
node-118,2024-01-01 18:54:00,0.0932,7726452.6306,7.5837,1.57,86898.3246,10.8375,6232781.7315,965.8685
node-119,2024-01-01 18:54:00,0.1169,8861320.2447,0.6649,0.8046,88167.68,9.0677,6218183.6424,928.6572
node-000,2024-01-01 18:55:00,0.0935,8102356.9278,0.0,0.9065,127490.8683,15.9744,6235181.891,960.3152
node-001,2024-01-01 18:55:00,0.2885,7010706.9328,0.3488,1.1087,129766.5065,7.2112,6215723.086,952.4253
node-002,2024-01-01 18:55:00,0.1811,8715211.02,0.0,0.7923,114903.7138,8.8946,6223131.9728,977.4689
node-003,2024-01-01 18:55:00,0.1064,9396408.0154,4.4724,0.7895,122229.8271,7.0127,6220888.6282,949.8392
node-004,2024-01-01 18:55:00,0.1122,8456081.9855,0.0444,0.9252,131285.6361,7.0945,6122954.2085,949.6298
node-005,2024-01-01 18:55:00,0.1993,7629061.4542,0.0,1.0891,132482.5571,6.0781,6251426.0696,956.7311
node-006,2024-01-01 18:55:00,0.018,5213839.8498,9.4048,0.108,132200.4456,3.9513,6350265.3541,881.8066
node-007,2024-01-01 18:55:00,0.0777,7211637.1094,7.7054,0.6201,154673.9358,6.5027,6229258.1854,940.348
node-008,2024-01-01 18:55:00,0.0165,7742649.7299,12.6594,1.2356,125328.2479,5.8775,6301632.7211,926.576
node-009,2024-01-01 18:55:00,0.0837,8157252.6253,2.5191,0.9055,92596.567,10.9366,6172633.7489,965.6683
node-010,2024-01-01 18:55:00,0.0933,7915004.1192,0.0795,1.8819,124401.3938,11.1621,6190392.4505,970.0245
node-011,2024-01-01 18:55:00,0.1365,7354319.6199,7.6374,0.7413,140505.2316,7.0104,6223579.9179,965.1448
node-012,2024-01-01 18:55:00,0.0988,7358886.3433,0.2043,0.7868,130983.5349,5.1505,6205406.3275,932.6691
node-013,2024-01-01 18:55:00,0.0778,7666715.2174,0.3249,1.0273,119713.3672,0.0363,56601.4212,970.517
node-014,2024-01-01 18:55:00,0.0203,9484884.4771,0.0,0.8151,127981.705,5.0452,6231567.1941,947.8622
node-015,2024-01-01 18:55:00,0.0,4032167.6242,0.0317,0.1175,111307.0514,3.8645,6211820.9624,908.2835
node-016,2024-01-01 18:55:00,0.2819,7915792.9,6.9824,0.7903,141340.8937,6.7284,6153416.2268,978.3564
node-017,2024-01-01 18:55:00,0.4682,8483052.3628,1.2686,0.6052,145181.6017,4.9546,6167269.5187,943.3524
node-018,2024-01-01 18:55:00,0.0805,8100780.0069,9.0727,0.9325,117681.2053,8.0248,6200908.4207,950.1681
node-019,2024-01-01 18:55:00,0.1044,8093828.6249,0.0,1.6549,147848.5684,7.0017,6174300.2104,947.0763
node-020,2024-01-01 18:55:00,0.0987,8061087.2645,0.0,0.9531,183180.7266,9.0224,6191691.5313,969.2394
node-021,2024-01-01 18:55:00,0.1043,8192196.0872,0.1156,1.4237,145145.539,8.0226,6302888.0264,965.4124
node-022,2024-01-01 18:55:00,0.1077,8612856.7156,0.9814,0.8877,138420.5766,8.0139,6285356.3895,949.2462
node-023,2024-01-01 18:55:00,0.0091,7332528.0383,7.2328,0.6364,129882.6196,7.9679,6316002.6444,961.3141
node-024,2024-01-01 18:55:00,0.0679,7244188.7942,4.4697,0.5954,117485.1971,6.9796,6138979.0186,952.7896
node-025,2024-01-01 18:55:00,0.0204,9131357.6808,1.1984,0.7935,130595.7429,7.0471,6246756.1666,950.4444
node-026,2024-01-01 18:55:00,0.0054,5116530.9626,0.0,0.1081,73490.4067,4.0093,6135551.2501,882.4127
node-027,2024-01-01 18:55:00,0.1444,7737223.2625,5.5694,1.6905,77737.8948,8.0743,6219044.7326,954.9035
node-028,2024-01-01 18:55:00,0.1254,7808958.3165,5.5846,0.8204,110799.1735,7.8504,6225013.143,953.5226
node-029,2024-01-01 18:55:00,0.2088,7978808.577,9.4824,1.4872,105803.5933,6.7928,6167226.8546,944.0965
node-030,2024-01-01 18:55:00,0.1991,7617261.7941,0.0,6.2545,140042.0272,5.9909,6252977.1161,963.7279
node-031,2024-01-01 18:55:00,0.1956,28740953.7832,0.4018,0.894,943.133,0.0976,100129.7966,7.4272
node-032,2024-01-01 18:55:00,0.103,7520870.3482,9.7784,1.0221,94962.2269,14.9919,6208172.2697,953.0244
node-033,2024-01-01 18:55:00,0.0865,7412378.324,3.8416,0.9276,105690.7008,6.9563,6183239.7717,933.819
node-034,2024-01-01 18:55:00,0.0,5006846.8214,0.0,0.1928,117048.5899,3.9463,6127488.4047,865.9213
node-035,2024-01-01 18:55:00,0.0679,8822285.8778,0.0,0.9149,102758.1605,5.0835,6257947.1276,947.1188
node-036,2024-01-01 18:55:00,0.1108,8282138.1331,0.0,0.9961,120605.151,5.866,6216691.5537,954.672
node-037,2024-01-01 18:55:00,0.0042,8345081.3155,12.2467,0.575,115143.9307,7.0353,6157381.7044,938.6319
node-038,2024-01-01 18:55:00,0.0977,7300110.6366,3.552,0.8228,143137.1389,5.0232,6176946.1584,960.9855
node-039,2024-01-01 18:55:00,0.0791,8234303.5666,6.8684,0.6899,125955.747,7.9945,6130814.5986,946.9016
node-040,2024-01-01 18:55:00,0.0165,5069576.2565,0.4028,0.2116,153999.6647,3.0862,6373846.0227,914.8003
node-041,2024-01-01 18:55:00,0.1008,7984038.5748,4.7162,1.5101,111612.5504,6.9559,6306056.0071,954.9686
node-042,2024-01-01 18:55:00,0.0743,8091990.4156,10.6367,0.6826,109600.397,5.0086,6243328.8826,911.3022
node-043,2024-01-01 18:55:00,0.0768,8613747.8707,0.0,0.7937,112223.2568,6.9977,6262924.1114,961.1461
node-044,2024-01-01 18:55:00,0.2891,7281712.1823,9.7473,1.0962,104496.9069,15.9199,6192508.4427,981.2383
node-045,2024-01-01 18:55:00,0.1054,7932109.3245,0.0,1.2713,131615.817,7.6957,6258057.9033,948.9266
node-046,2024-01-01 18:55:00,0.0824,7806803.6119,0.2951,0.9023,129867.6528,6.9688,6237909.9733,945.4591
node-047,2024-01-01 18:55:00,0.117,7506360.7788,0.1709,0.5951,158638.8721,7.0601,6170243.8246,945.157
node-048,2024-01-01 18:55:00,0.0135,8123442.8139,1.8386,0.6134,114126.028,6.0276,6300617.0394,964.6635
node-049,2024-01-01 18:55:00,0.0,5186158.0764,0.0603,0.1068,120271.0374,2.9339,6115558.7961,935.5137
node-050,2024-01-01 18:55:00,0.017,2147622.112,0.4194,0.1806,129471.8466,2.9679,6288035.6301,909.1807
node-051,2024-01-01 18:55:00,0.0591,7334592.8685,11.7195,2.2858,141515.3388,9.2393,6342355.2364,977.7957
node-052,2024-01-01 18:55:00,0.1048,8322917.0062,0.0,0.7152,135932.0411,7.0456,6268158.1854,933.4251
node-053,2024-01-01 18:55:00,0.0764,8173095.1412,0.8795,1.1503,118828.82,8.9965,6217485.6057,958.9349
node-054,2024-01-01 18:55:00,0.1884,8065498.3139,0.6723,0.8722,136471.6123,8.6407,6248602.7752,966.961
node-055,2024-01-01 18:55:00,0.1041,8083995.7509,0.0,0.8066,82353.5421,7.0727,6267151.7166,962.4917
node-056,2024-01-01 18:55:00,0.2379,8031504.2178,6.4331,0.8615,135590.0872,8.0115,6137794.7705,961.3302
node-057,2024-01-01 18:55:00,0.0889,4659429.047,7.6041,1.2108,138528.0023,6.1056,6237163.7762,925.7556
node-058,2024-01-01 18:55:00,0.1957,8053053.9138,0.3161,0.9956,172194.8458,7.9845,6175162.4492,956.8827
node-059,2024-01-01 18:55:00,0.085,8554469.2998,9.244,1.013,102332.7413,7.91,6185707.5325,952.1995
node-060,2024-01-01 18:55:00,0.0992,7730416.6955,4.6588,0.6867,124810.6115,4.9764,6185590.0267,949.1594
node-061,2024-01-01 18:55:00,0.1123,8086406.0408,0.306,0.8675,138845.2063,12.9298,6359085.1275,957.0766
node-062,2024-01-01 18:55:00,0.0781,7856597.3766,10.5194,1.0169,110382.8575,11.0605,6201357.4353,953.0561
node-063,2024-01-01 18:55:00,0.0855,7722490.6939,16.9968,0.7967,147855.9453,6.9982,6161087.222,943.4485
node-064,2024-01-01 18:55:00,0.0806,7237345.9436,7.0167,0.9885,142817.1655,5.9374,6239100.4362,970.5474
node-065,2024-01-01 18:55:00,0.09,7903284.6056,0.9903,1.1262,107670.1469,6.9472,6222563.7831,952.7105
node-066,2024-01-01 18:55:00,0.0781,8398513.7139,8.2527,0.9074,128191.8173,7.3039,6281727.0202,941.5077
node-067,2024-01-01 18:55:00,0.0104,7389376.7257,0.0,0.714,132115.0395,5.2505,6230988.3247,954.4767
node-068,2024-01-01 18:55:00,0.1002,8013650.9792,12.2268,1.1687,114318.032,11.1698,6235782.9792,956.1407
node-069,2024-01-01 18:55:00,0.0,8346530.0095,14.0011,0.9909,82237.1289,6.1617,6219379.7869,967.5085
node-070,2024-01-01 18:55:00,0.1001,7489643.496,0.0,1.2817,102132.569,8.0001,6152204.0242,951.8489
node-071,2024-01-01 18:55:00,0.0944,8052828.0462,0.0,0.9351,111672.3829,8.8835,6216117.0011,948.5818
node-072,2024-01-01 18:55:00,0.0013,100318631.6958,0.0,0.097,110041.5368,2.5876,6268307.7343,892.9071
node-073,2024-01-01 18:55:00,0.1841,7699652.9252,0.0,0.8196,129377.7394,7.8147,6260461.6305,942.5889
node-074,2024-01-01 18:55:00,0.3029,7739109.0819,12.185,0.7366,107149.4507,9.0132,6187871.8889,967.1713
node-075,2024-01-01 18:55:00,0.1376,8918670.9899,7.1696,0.778,112907.5673,6.9176,6176489.6,938.5179
node-076,2024-01-01 18:55:00,0.0229,5566227.3413,0.4457,0.1907,128561.6111,3.9895,6120111.185,860.5028
node-077,2024-01-01 18:55:00,0.1193,7502554.2439,4.6514,1.02,109583.9063,5.9813,6210975.3787,958.8796
node-078,2024-01-01 18:55:00,0.0859,8163808.6392,8.2584,1.6763,112522.2959,8.041,6285770.5475,948.5236
node-079,2024-01-01 18:55:00,0.1054,7638946.0462,0.0,1.2493,145526.832,8.0511,6183994.4788,961.3397
node-080,2024-01-01 18:55:00,0.1246,7351861.648,1.8667,0.9047,119453.9007,7.0854,6258827.595,952.363
node-081,2024-01-01 18:55:00,0.0994,7415840.6455,0.0,0.4847,163664.037,7.0203,6184808.2378,953.8962
node-082,2024-01-01 18:55:00,0.0,4830756.6773,0.2973,0.0919,142716.7217,3.0154,6431014.6702,904.7077
node-083,2024-01-01 18:55:00,0.1186,7932769.1969,0.0,1.0221,88398.5915,8.6187,6133855.7307,962.98
node-084,2024-01-01 18:55:00,0.0896,8390396.4712,14.1706,0.8847,117165.7953,8.0625,6203784.447,973.6801
node-085,2024-01-01 18:55:00,0.0821,7961509.7872,5.5895,1.7909,138530.7451,6.9584,6246015.3117,942.7759
node-086,2024-01-01 18:55:00,0.0943,7562136.4321,8.4732,1.0106,133123.772,6.005,6192712.1281,951.7737
node-087,2024-01-01 18:55:00,0.1566,8469566.1927,1.0299,0.9174,79888.6201,9.2886,6239896.8768,954.8381
node-088,2024-01-01 18:55:00,0.2327,7475177.0589,0.3864,0.8119,135910.0907,9.9982,6162743.8623,954.1556
node-089,2024-01-01 18:55:00,0.1336,7744874.0998,0.0,1.596,106784.7169,6.9668,6200977.9234,950.155
node-090,2024-01-01 18:55:00,0.2119,8943070.2866,0.0,0.9009,166599.8095,5.7939,6165941.1379,928.0476
node-091,2024-01-01 18:55:00,0.0911,8209904.6471,13.1518,0.9957,138221.9133,6.9416,6162661.2191,956.9601
node-092,2024-01-01 18:55:00,0.0458,9063166.4232,0.6035,0.6709,121406.2536,5.064,6215243.4749,959.465
node-093,2024-01-01 18:55:00,0.0012,8685457.8278,7.196,0.7075,121154.2954,7.0123,6330646.0945,930.3262
node-094,2024-01-01 18:55:00,0.1729,7977599.1571,0.2184,1.3071,97788.9911,8.8783,6305667.649,965.0086
node-095,2024-01-01 18:55:00,0.0833,7558056.8827,13.5483,1.0887,107270.7155,5.9224,6265744.4255,955.2078
node-096,2024-01-01 18:55:00,0.0096,9315644.1872,0.7329,0.947,134783.5216,5.614,6300415.9334,949.267
node-097,2024-01-01 18:55:00,0.0819,7210877.4974,0.3276,1.8087,126068.1177,6.9833,6188663.9586,951.7122
node-098,2024-01-01 18:55:00,0.1044,8107862.276,8.2036,1.0437,132488.4072,12.0089,6212948.1701,959.4522
node-099,2024-01-01 18:55:00,0.1533,7766023.6368,10.777,0.8948,130686.7242,8.0502,6219059.9855,962.3846
node-100,2024-01-01 18:55:00,0.1077,7664887.8606,0.0,0.6402,144599.5076,14.0427,6206396.784,949.0997
node-101,2024-01-01 18:55:00,0.0,4318669.0465,0.0,0.2224,83420.3308,4.0672,6008654.9255,883.04
node-102,2024-01-01 18:55:00,0.1226,8301228.5234,0.4327,0.8973,130728.6866,7.0236,6270099.7323,961.3809
node-103,2024-01-01 18:55:00,0.1363,7946823.7714,0.0199,0.6996,127509.8564,6.7202,6246689.4616,936.6425
node-104,2024-01-01 18:55:00,0.09,7493095.1082,0.0,0.9165,135806.2111,9.531,6215780.7624,961.1983
node-105,2024-01-01 18:55:00,0.0933,7584767.5347,8.7655,0.8854,128529.6729,7.9352,6222398.8956,962.4775
node-106,2024-01-01 18:55:00,0.0,4406554.2201,1.0253,0.2023,116107.2427,3.0103,6199138.6339,910.4797
